time/episodes,time/total timesteps,time/fps,rollout/success rate,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,train/critic_loss,train/learning_rate,train/actor_loss,train/n_updates
4158,174849,4,0.88,37172,20.86,-260.47162474000004,80336.43583984375,0.001,1310.9318603515626,174740
4159,174859,4,0.88,37175,20.91,-260.6760089,,,,
4160,174865,4,0.88,37177,20.9,-260.71676690000004,64939.7794921875,0.001,1283.6944458007813,174760
4161,174873,4,0.88,37180,20.95,-262.05301843999996,,,,
4162,174879,4,0.88,37181,20.95,-262.12145061,,,,
4163,174887,4,0.88,37184,20.96,-262.05771217,102381.3048828125,0.001,1278.6644775390625,174780
4164,174907,4,0.88,37189,21.12,-261.66731351000004,64607.24907226562,0.001,1265.4375244140624,174800
4165,174919,4,0.88,37192,21.22,-261.98529604000004,,,,
4166,175019,4,0.87,37208,22.11,-264.65126316000004,54150.52041015625,0.001,1301.1849731445313,174900
4167,175029,4,0.87,37211,22.15,-264.79839691,86313.238671875,0.001,1284.989599609375,174920
4168,175099,4,0.87,37226,22.82,-284.66448589000004,49886.07373046875,0.001,1273.924560546875,174980
4169,175104,4,0.87,37227,22.83,-284.63743619,75759.1041015625,0.001,1299.0610473632812,175000
4170,175110,4,0.87,37229,22.07,-276.1702231,,,,
4171,175121,4,0.87,37232,22.1,-275.25393155,63705.42724609375,0.001,1285.1633422851562,175020
4172,175221,4,0.86,37248,22.61,-275.84930510000004,71005.7310546875,0.001,1283.0877563476563,175120
4173,175230,4,0.86,37251,22.63,-276.23146443999997,,,,
4174,175239,4,0.86,37253,22.36,-279.52576568999996,,,,
4175,175244,4,0.86,37255,22.37,-279.4444678699999,81268.1970703125,0.001,1299.6577514648438,175140
4176,175344,4,0.85,37277,23.26,-283.42820600000005,90024.8875,0.001,1264.7702514648438,175240
4177,175356,4,0.86,37280,22.38,-269.78622939999997,,,,
4178,175369,4,0.86,37283,22.45,-270.04491429000007,76085.631640625,0.001,1297.040087890625,175260
4179,175387,4,0.87,37287,21.63,-267.14903182,73904.68745117188,0.001,1265.690966796875,175280
4180,175390,4,0.87,37289,21.65,-267.2226146,,,,
4181,175450,4,0.87,37306,21.86,-277.34335978,87915.73779296875,0.001,1284.8282348632813,175340
4182,175519,4,0.87,37320,22.47,-279.03576526,52383.96240234375,0.001,1282.0519409179688,175400
4183,175619,4,0.86,37339,23.43,-287.75374466,59723.31215820312,0.001,1267.10439453125,175500
4184,175623,4,0.86,37341,23.27,-287.22795151,57577.85146484375,0.001,1279.834423828125,175520
4185,175629,4,0.86,37342,23.15,-285.56650387,,,,
4186,175633,4,0.86,37343,22.85,-284.85391195000005,,,,
4187,175638,4,0.87,37345,21.9,-279.18538359999997,,,,
4188,175644,4,0.87,37347,21.91,-279.27313627999996,57514.759521484375,0.001,1279.2851684570312,175540
4189,175651,4,0.87,37349,21.89,-276.27713921000003,,,,
4190,175658,4,0.87,37352,21.75,-272.61094291999996,,,,
4191,175665,4,0.87,37355,21.76,-271.56748283,66411.56806640625,0.001,1264.329541015625,175560
4192,175681,4,0.88,37358,20.92,-268.86015677,57708.75966796875,0.001,1290.1710083007813,175580
4193,175684,4,0.88,37359,20.92,-268.80282402000006,,,,
4194,175784,4,0.87,37375,21.9,-274.10839725,82295.5005859375,0.001,1274.7472900390626,175680
4195,175787,4,0.88,37376,20.93,-230.80165474,,,,
4196,175791,4,0.89,37378,19.97,-139.09505215,,,,
4197,175802,4,0.89,37381,19.92,-138.87469451000004,67628.6345703125,0.001,1242.5832641601562,175700
4198,175807,4,0.89,37383,19.87,-138.63578112000002,,,,
4199,175844,4,0.89,37393,20.08,-143.56647077,83189.4587890625,0.001,1263.7603881835937,175740
4200,175848,4,0.89,37394,20.09,-141.59703298000002,,,,
4201,175865,4,0.89,37398,20.23,-142.18965182000002,69503.15966796875,0.001,1252.2406616210938,175760
4202,175871,4,0.89,37400,20.18,-142.10707381999998,,,,
4203,175876,4,0.9,37401,19.23,-132.55534293,,,,
4204,175878,4,0.91,37403,18.25,-129.23852374,,,,
4205,175978,4,0.9,37426,19.21,-166.23676113999997,78195.92333984375,0.001,1257.7908325195312,175860
4206,175988,4,0.9,37429,19.22,-166.40491917,70698.733984375,0.001,1268.2846313476562,175880
4207,175998,4,0.9,37431,19.23,-166.30159919,,,,
4208,176003,4,0.9,37433,19.24,-166.33557902,74579.3611328125,0.001,1266.8866333007813,175900
4209,176006,4,0.9,37434,19.21,-166.20954389,,,,
4210,176008,4,0.9,37436,19.18,-166.11506529000002,,,,
4211,176014,4,0.9,37437,19.2,-166.24610817000004,,,,
4212,176114,4,0.89,37454,20.16,-186.4622943,70372.62578125,0.001,1274.5762939453125,176000
4213,176120,4,0.89,37456,20.14,-186.41602152000004,,,,
4214,176127,4,0.89,37458,20.13,-186.31403364000002,67110.0638671875,0.001,1252.2734008789062,176020
4215,176163,4,0.89,37466,20.46,-197.43047478,70963.37685546876,0.001,1270.6801025390625,176060
4216,176176,4,0.9,37470,19.59,-193.79896990999998,,,,
4217,176184,4,0.9,37472,19.57,-191.57290174,64276.2341796875,0.001,1264.8855590820312,176080
4218,176194,4,0.9,37475,19.61,-191.58553623999995,,,,
4219,176207,4,0.9,37478,19.51,-189.0432957,64236.24052734375,0.001,1259.3413208007812,176100
4220,176216,4,0.9,37481,19.55,-190.18154814,,,,
4221,176233,4,0.9,37485,19.67,-190.79246191,60891.73505859375,0.001,1265.8283081054688,176120
4222,176244,4,0.91,37488,18.78,-185.30414287,51868.28623046875,0.001,1251.7311767578126,176140
4223,176254,4,0.91,37491,18.8,-184.36888929,,,,
4224,176261,4,0.91,37494,18.8,-184.39091098000006,71020.1626953125,0.001,1250.9944580078125,176160
4225,176361,4,0.9,37508,19.69,-187.63748135000006,78413.52783203125,0.001,1266.1426391601562,176260
4226,176390,4,0.9,37514,19.9,-188.78504219,81217.18139648438,0.001,1266.7539916992187,176280
4227,176395,4,0.9,37516,19.75,-188.40591668000002,,,,
4228,176399,4,0.9,37518,19.78,-188.5283981,,,,
4229,176403,4,0.9,37519,19.79,-188.61664871000002,82553.94165039062,0.001,1279.1713012695313,176300
4230,176408,4,0.9,37521,19.8,-186.65453892000002,,,,
4231,176412,4,0.9,37523,19.65,-186.21084436000004,,,,
4232,176432,4,0.9,37528,19.81,-186.67389991,57739.77470703125,0.001,1269.84345703125,176320
4233,176438,4,0.9,37530,19.86,-186.90444068,,,,
4234,176449,4,0.9,37533,19.91,-187.04919210000003,72915.18369140624,0.001,1223.8390502929688,176340
4235,176452,4,0.9,37534,19.9,-187.01248886000005,,,,
4236,176454,4,0.9,37536,19.91,-187.05788681,,,,
4237,176461,4,0.9,37538,19.88,-186.73680086000002,92553.66982421876,0.001,1259.4925903320313,176360
4238,176466,4,0.9,37540,19.88,-187.63016798,,,,
4239,176492,4,0.9,37545,20.09,-187.97548653,73788.40288085937,0.001,1283.4587768554688,176380
4240,176514,4,0.9,37550,20.3,-187.55099137000002,52904.530517578125,0.001,1255.7497680664062,176400
4241,176534,4,0.9,37555,20.34,-187.79352559999998,74996.5818359375,0.001,1239.8332397460938,176420
4242,176537,4,0.9,37556,20.3,-187.58907080999998,,,,
4243,176545,4,0.9,37558,20.29,-189.51206765999999,65744.71826171875,0.001,1251.8921508789062,176440
4244,176557,4,0.9,37561,20.34,-189.62427219,,,,
4245,176558,4,0.9,37562,20.29,-188.28791289999998,,,,
4246,176578,4,0.9,37567,20.44,-188.67122672000002,61572.212890625,0.001,1260.4902954101562,176460
4247,176589,4,0.9,37569,20.51,-187.84003024,63557.7544921875,0.001,1283.0360595703125,176480
4248,176597,4,0.9,37572,20.31,-188.27201078,,,,
4249,176599,4,0.9,37573,20.26,-188.15470887999996,,,,
4250,176600,4,0.91,37574,19.27,-174.90622278999996,,,,
4251,176666,4,0.91,37586,19.74,-212.72341310999997,88065.923046875,0.001,1229.2279541015625,176560
4252,176668,4,0.91,37587,19.69,-212.51690075,,,,
4253,176687,4,0.91,37592,19.84,-212.01176019000002,101119.8689453125,0.001,1235.337841796875,176580
4254,176697,4,0.91,37595,19.77,-211.93595405999997,,,,
4255,176702,4,0.91,37597,19.78,-212.00453009,63918.2982421875,0.001,1265.4805908203125,176600
4256,176722,4,0.91,37601,19.82,-212.16766315999996,51011.96640625,0.001,1254.103076171875,176620
4257,176726,4,0.91,37603,19.77,-210.82109503999996,,,,
4258,176733,4,0.92,37605,18.84,-206.77883407,,,,
4259,176737,4,0.92,37606,18.78,-205.48873221000002,,,,
4260,176741,4,0.92,37608,18.76,-205.42609352,75041.569921875,0.001,1284.3393310546876,176640
4261,176746,4,0.92,37610,18.73,-204.20986845,,,,
4262,176786,4,0.92,37616,19.07,-205.03580447999997,82061.389453125,0.001,1277.9067260742188,176680
4263,176804,4,0.92,37622,19.17,-206.4704292,60444.698974609375,0.001,1252.2821166992187,176700
4264,176809,4,0.92,37623,19.02,-206.03952557999997,,,,
4265,176814,4,0.92,37625,18.95,-205.81796451000002,,,,
4266,176864,4,0.93,37638,18.45,-203.9376939,57247.51728515625,0.001,1257.2792236328125,176760
4267,176878,4,0.93,37641,18.49,-202.99303965000001,,,,
4268,176883,4,0.93,37643,17.84,-183.34307872999997,67295.47670898438,0.001,1241.6223022460938,176780
4269,176885,4,0.93,37645,17.81,-183.26786668,,,,
4270,176894,4,0.93,37648,17.84,-184.37866483999994,,,,
4271,176903,4,0.93,37650,17.82,-184.32590747999998,98366.17827148437,0.001,1224.2838012695313,176800
4272,176904,4,0.94,37651,16.83,-181.03647437,,,,
4273,177004,4,0.93,37669,17.74,-182.99028954000002,72683.80712890625,0.001,1241.8826782226563,176900
4274,177012,4,0.93,37671,17.73,-178.94915045999997,,,,
4275,177016,4,0.93,37673,17.72,-181.03909724999997,,,,
4276,177020,4,0.94,37674,16.76,-176.81038850000002,,,,
4277,177025,4,0.94,37676,16.69,-175.49596369,66847.99545898437,0.001,1233.3600952148438,176920
4278,177037,4,0.94,37680,16.68,-175.35045607,,,,
4279,177043,4,0.94,37682,16.56,-175.94091930000002,77927.2193359375,0.001,1249.66298828125,176940
4280,177047,4,0.94,37683,16.57,-175.9588773,,,,
4281,177065,4,0.94,37688,16.15,-164.62056403,84724.2513671875,0.001,1245.68974609375,176960
4282,177079,4,0.94,37691,15.6,-162.94198361,,,,
4283,177081,4,0.95,37692,14.62,-154.09167438999998,87953.41259765625,0.001,1239.7863159179688,176980
4284,177089,4,0.95,37695,14.66,-155.15914463000001,,,,
4285,177103,4,0.95,37697,14.74,-155.53633567,81511.8318359375,0.001,1253.9546020507812,177000
4286,177113,4,0.95,37700,14.8,-155.67234244999997,,,,
4287,177116,4,0.95,37701,14.78,-155.49587659,,,,
4288,177125,4,0.95,37704,14.81,-155.96810871000002,58495.85927734375,0.001,1254.5427978515625,177020
4289,177137,4,0.95,37707,14.86,-156.94678710999997,,,,
4290,177140,4,0.95,37709,14.82,-156.87659526000002,,,,
4291,177144,4,0.95,37711,14.79,-157.83439934999998,56557.12900390625,0.001,1244.6400024414063,177040
4292,177154,4,0.95,37714,14.73,-158.69995011,,,,
4293,177159,4,0.95,37716,14.75,-158.7747843,,,,
4294,177203,4,0.96,37725,14.19,-154.48164838,44946.32822265625,0.001,1255.165869140625,177100
4295,177209,4,0.96,37727,14.22,-154.50314762999997,,,,
4296,177230,4,0.96,37732,14.39,-154.99377775,73483.83759765625,0.001,1195.585595703125,177120
4297,177231,4,0.96,37733,14.29,-154.7333633,,,,
4298,177237,4,0.96,37735,14.3,-154.83191464,,,,
4299,177242,4,0.96,37737,13.98,-149.59276692,51728.1037109375,0.001,1241.8567504882812,177140
4300,177256,4,0.96,37741,14.08,-149.90022212000002,,,,
4301,177261,4,0.96,37742,13.96,-149.60312682,74699.38720703125,0.001,1259.3565063476562,177160
4302,177263,4,0.96,37744,13.92,-149.41339982,,,,
4303,177305,4,0.96,37753,14.29,-150.55903275999998,79634.512890625,0.001,1275.9171997070312,177200
4304,177310,4,0.96,37754,14.32,-150.65721677,,,,
4305,177410,4,0.96,37775,14.32,-119.04960311,75707.50087890626,0.001,1255.58076171875,177300
4306,177418,4,0.96,37779,14.3,-119.89719500999999,,,,
4307,177422,4,0.96,37780,14.24,-119.78782744,74998.14638671876,0.001,1265.0821044921875,177320
4308,177423,4,0.96,37781,14.2,-119.66336047,,,,
4309,177428,4,0.96,37782,14.22,-119.81484866000001,,,,
4310,177434,4,0.96,37784,14.26,-119.92868530000004,,,,
4311,177437,4,0.96,37786,14.23,-119.71840509000002,,,,
4312,177445,4,0.97,37789,13.31,-101.78808248,74878.75751953125,0.001,1245.858154296875,177340
4313,177545,4,0.96,37810,14.25,-111.65924526999999,67922.42587890624,0.001,1249.83037109375,177440
4314,177549,4,0.96,37812,14.22,-111.70322654,,,,
4315,177649,4,0.95,37828,14.86,-136.49275643000001,72565.85146484376,0.001,1250.766650390625,177540
4316,177655,4,0.95,37830,14.79,-136.18721409,,,,
4317,177661,4,0.95,37832,14.77,-136.10756174,55855.521484375,0.001,1237.3070922851562,177560
4318,177666,4,0.95,37834,14.72,-135.97293568999999,,,,
4319,177683,4,0.95,37838,14.76,-138.20887002999999,76568.5796875,0.001,1246.947802734375,177580
4320,177717,4,0.95,37850,15.01,-148.20902567000002,63755.38515625,0.001,1262.9801513671875,177600
4321,177728,4,0.95,37853,14.95,-148.78651749,55386.0541015625,0.001,1223.9338500976562,177620
4322,177757,4,0.95,37864,15.13,-149.31683313000002,53524.08017578125,0.001,1199.6595825195313,177640
4323,177772,4,0.95,37868,15.18,-149.64233933,76343.46630859375,0.001,1213.6447021484375,177660
4324,177776,4,0.95,37870,15.15,-149.59166876,,,,
4325,177781,4,0.96,37871,14.2,-143.24089490999998,59274.8416015625,0.001,1228.391357421875,177680
4326,177789,4,0.96,37874,13.99,-142.15817385,,,,
4327,177801,4,0.96,37877,14.06,-143.20808678,72605.62294921876,0.001,1220.1860107421876,177700
4328,177816,4,0.96,37881,14.17,-143.65918198,,,,
4329,177820,4,0.96,37882,14.17,-143.60358118000002,,,,
4330,177824,4,0.96,37885,14.16,-143.53879470000004,47071.18310546875,0.001,1225.871484375,177720
4331,177832,4,0.96,37887,14.2,-143.62625955000004,,,,
4332,177834,4,0.96,37888,14.02,-143.10276427000002,,,,
4333,177835,4,0.96,37889,13.97,-143.87222350000005,,,,
4334,177845,4,0.96,37893,13.96,-143.83751883000002,51458.07900390625,0.001,1243.7527465820312,177740
4335,177853,4,0.96,37894,14.01,-143.9952685,,,,
4336,177857,4,0.96,37896,14.03,-144.02310309,,,,
4337,177866,4,0.96,37899,14.05,-145.24476042000003,68264.64150390626,0.001,1246.1375610351563,177760
4338,177966,4,0.95,37915,15.0,-151.23723208000004,66950.94140625,0.001,1237.5518432617187,177860
4339,177970,4,0.95,37916,14.78,-150.68658129000005,,,,
4340,177975,4,0.95,37918,14.61,-150.27615757,,,,
4341,177984,4,0.95,37921,14.5,-150.01952174,73546.59775390624,0.001,1193.4756713867187,177880
4342,178013,4,0.95,37928,14.76,-156.03309639,69691.5353515625,0.001,1204.0421630859375,177900
4343,178079,4,0.95,37944,15.34,-156.21423965999998,64320.56982421875,0.001,1197.0935791015625,177960
4344,178082,4,0.95,37945,15.25,-155.93078284999999,65455.11708984375,0.001,1232.2523803710938,177980
4345,178090,4,0.95,37947,15.32,-156.13924310000002,,,,
4346,178190,4,0.94,37962,16.12,-182.32551239,95545.34799804687,0.001,1229.4718383789063,178080
4347,178225,4,0.94,37971,16.36,-185.29548247,70320.35478515625,0.001,1208.2142700195313,178120
4348,178235,4,0.94,37974,16.38,-184.25657439,,,,
4349,178335,4,0.93,37991,17.36,-190.84899584,74436.20185546875,0.001,1229.1264892578124,178220
4350,178341,4,0.93,37994,17.41,-191.99684625999998,71527.80004882812,0.001,1187.18701171875,178240
4351,178345,4,0.93,37995,16.79,-153.87039764,,,,
4352,178445,4,0.92,38016,17.77,-168.93495176,62960.03369140625,0.001,1234.5093139648438,178340
4353,178456,4,0.92,38018,17.69,-168.74198012,,,,
4354,178459,4,0.92,38020,17.62,-168.53804852000002,,,,
4355,178491,4,0.92,38027,17.89,-169.41093116,87890.23647460938,0.001,1207.24033203125,178380
4356,178500,4,0.92,38030,17.78,-169.34380289,,,,
4357,178507,4,0.92,38033,17.81,-170.43286556999996,47728.53813476562,0.001,1209.0658569335938,178400
4358,178607,4,0.91,38052,18.74,-176.16292248999997,58936.9087890625,0.001,1209.198828125,178500
4359,178611,4,0.91,38053,18.74,-176.17420733,,,,
4360,178617,4,0.91,38055,18.76,-176.14368995,,,,
4361,178619,4,0.91,38056,18.73,-176.00971777000004,,,,
4362,178632,4,0.91,38059,18.46,-175.27267189000003,65004.86005859375,0.001,1206.1275756835937,178520
4363,178635,4,0.91,38061,18.31,-173.71514319,,,,
4364,178695,4,0.91,38074,18.86,-175.09388732,79705.56630859376,0.001,1203.5630493164062,178580
4365,178699,4,0.91,38076,18.85,-175.17160145999998,,,,
4366,178742,4,0.91,38083,18.78,-205.47882606999997,76954.72490234375,0.001,1200.5945068359374,178640
4367,178747,4,0.91,38085,18.69,-205.23373688999996,,,,
4368,178752,4,0.91,38086,18.69,-205.09672618999997,,,,
4369,178757,4,0.91,38088,18.72,-205.26890145,,,,
4370,178840,4,0.91,38112,19.46,-226.46999828999998,51348.87905273437,0.001,1187.3588256835938,178720
4371,178848,4,0.91,38114,19.45,-226.40991037999996,83456.68955078124,0.001,1211.4840209960937,178740
4372,178853,4,0.91,38116,19.49,-226.57554295000003,,,,
4373,178953,4,0.91,38133,19.49,-227.13138207999998,62226.248828125,0.001,1234.876708984375,178840
4374,178975,4,0.91,38139,19.63,-232.36503585000003,54553.032421875,0.001,1188.127490234375,178860
4375,178984,4,0.91,38142,19.68,-230.50252827999998,58158.64047851563,0.001,1209.9431030273438,178880
4376,178994,4,0.91,38145,19.74,-230.82494532,,,,
4377,179041,4,0.91,38158,20.16,-244.98362217999994,83279.98374023437,0.001,1203.3493530273438,178940
4378,179049,4,0.91,38160,20.12,-246.09325993999994,,,,
4379,179051,4,0.91,38161,20.08,-245.89523795999995,,,,
4380,179056,4,0.91,38163,20.09,-245.94464611999996,,,,
4381,179063,4,0.91,38165,19.98,-245.64034829,72302.13798828125,0.001,1251.0372680664063,178960
4382,179064,4,0.91,38166,19.85,-244.28635019,,,,
4383,179079,4,0.91,38169,19.98,-244.79799719000002,,,,
4384,179089,4,0.91,38171,20.0,-243.84840776000001,78313.7859375,0.001,1211.0873168945313,178980
4385,179101,4,0.91,38174,19.98,-248.83025417999997,93643.423046875,0.001,1185.3153076171875,179000
4386,179117,4,0.91,38178,20.04,-250.99990655000002,,,,
4387,179125,4,0.91,38181,20.09,-251.33179853,55735.78916015625,0.001,1215.1173217773437,179020
4388,179177,4,0.91,38190,20.52,-253.62314575999997,51641.9921875,0.001,1213.635498046875,179060
4389,179198,4,0.91,38195,20.61,-253.06333174999997,56205.05126953125,0.001,1231.0629760742188,179080
4390,179203,4,0.91,38197,20.63,-253.13093162999996,60439.222900390625,0.001,1219.2962280273437,179100
4391,179207,4,0.91,38199,20.63,-252.12473215999998,,,,
4392,179214,4,0.91,38201,20.6,-251.17488021,,,,
4393,179314,4,0.9,38224,21.55,-261.49180946,46768.92880859375,0.001,1210.6265014648438,179200
4394,179335,4,0.9,38229,21.32,-261.32702172,71071.4974609375,0.001,1199.526806640625,179220
4395,179336,4,0.9,38230,21.27,-261.21291587,,,,
4396,179338,4,0.9,38231,21.08,-260.60727799000006,,,,
4397,179342,4,0.9,38232,21.11,-260.75397073,59331.23237304688,0.001,1198.4135986328124,179240
4398,179353,4,0.9,38236,21.16,-260.88806822000004,,,,
4399,179357,4,0.9,38237,21.15,-260.73485941,,,,
4400,179361,4,0.9,38239,21.05,-260.50061659,97527.80615234375,0.001,1225.2819946289062,179260
4401,179365,4,0.9,38240,21.04,-260.27557774999997,,,,
4402,179376,4,0.9,38243,21.13,-260.62549330999997,,,,
4403,179388,4,0.9,38246,20.83,-259.95664159,85368.54775390626,0.001,1203.2719848632812,179280
4404,179488,4,0.89,38266,21.78,-287.14659209999996,56947.89189453125,0.001,1201.1969482421875,179380
4405,179502,4,0.9,38269,20.92,-282.07288713,72214.41630859375,0.001,1204.48525390625,179400
4406,179516,4,0.9,38273,20.98,-281.36145629000004,,,,
4407,179527,4,0.9,38277,21.05,-283.70544093999996,69079.31337890626,0.001,1240.9767211914063,179420
4408,179537,4,0.9,38279,21.14,-284.10214058,,,,
4409,179539,4,0.9,38280,21.11,-283.94227465999995,,,,
4410,179545,4,0.9,38282,21.11,-283.94785103,80411.190234375,0.001,1187.2406005859375,179440
4411,179645,4,0.89,38305,22.08,-318.45684969999996,83298.7140625,0.001,1179.1718994140624,179540
4412,179659,4,0.89,38309,22.14,-316.63230411999996,,,,
4413,179666,4,0.9,38311,21.21,-306.70333607,60052.45654296875,0.001,1214.9057373046876,179560
4414,179671,4,0.9,38313,21.22,-306.63562830999996,,,,
4415,179678,4,0.91,38315,20.29,-270.9336554899999,,,,
4416,179693,4,0.91,38320,20.38,-274.20885208,57178.015234375,0.001,1217.6034545898438,179580
4417,179700,4,0.91,38322,20.39,-274.21798641000004,,,,
4418,179707,4,0.91,38324,20.41,-276.25842978000003,68916.2375,0.001,1198.492529296875,179600
4419,179711,4,0.91,38326,20.28,-273.83505716,,,,
4420,179722,4,0.91,38329,20.05,-263.88719761,68394.97387695312,0.001,1202.3911743164062,179620
4421,179726,4,0.91,38331,19.98,-263.65137066,,,,
4422,179731,4,0.91,38332,19.74,-262.90761759000003,,,,
4423,179735,4,0.91,38334,19.63,-262.39737777,,,,
4424,179747,4,0.91,38337,19.71,-263.71119661999995,62549.61953125,0.001,1206.32724609375,179640
4425,179750,4,0.91,38338,19.69,-263.61251797,,,,
4426,179781,4,0.91,38344,19.92,-269.20151124,71614.55859375,0.001,1188.4293701171875,179680
4427,179785,4,0.91,38346,19.84,-268.04182859,,,,
4428,179788,4,0.91,38348,19.72,-267.54810395,,,,
4429,179793,4,0.91,38349,19.73,-267.49974779999997,,,,
4430,179823,4,0.91,38356,19.99,-268.31329685,61187.93857421875,0.001,1163.3186645507812,179720
4431,179863,4,0.91,38364,20.31,-270.2115091799999,46845.55712890625,0.001,1199.6907592773437,179760
4432,179865,4,0.91,38365,20.31,-270.1857495699999,,,,
4433,179871,4,0.91,38366,20.36,-269.47781216999994,,,,
4434,179874,4,0.91,38368,20.29,-269.24478322999994,,,,
4435,179878,4,0.91,38369,20.25,-269.21588389,,,,
4436,179899,4,0.91,38374,20.42,-270.87346762,56818.94873046875,0.001,1207.5547973632813,179780
4437,179906,4,0.91,38377,20.4,-269.66270893,46597.9080078125,0.001,1195.76845703125,179800
4438,179915,4,0.92,38379,19.49,-263.90016869,,,,
4439,179919,4,0.92,38381,19.49,-263.89292591000003,,,,
4440,179937,4,0.92,38386,19.62,-264.3687291,62266.17231445313,0.001,1192.7870727539062,179820
4441,179950,4,0.92,38390,19.66,-267.46970945,61937.47080078125,0.001,1216.8164672851562,179840
4442,179968,4,0.92,38395,19.55,-261.95981471,71700.30595703125,0.001,1192.38681640625,179860
4443,179969,4,0.92,38396,18.9,-259.50986309,,,,
4444,179974,4,0.92,38398,18.92,-259.75555879,,,,
4445,180074,4,0.91,38416,19.84,-265.57459040000003,67126.91025390624,0.001,1181.1133056640624,179960
4446,180078,4,0.92,38418,18.88,-238.95878565000004,,,,
4447,180083,4,0.92,38419,18.58,-236.01643677,72636.1076171875,0.001,1199.2108154296875,179980
4448,180086,4,0.92,38421,18.51,-235.87303430999998,,,,
4449,180117,4,0.93,38429,17.82,-246.26451852,61379.566015625,0.001,1186.9015991210938,180000
4450,180124,4,0.93,38431,17.83,-245.29073509999995,82837.85185546875,0.001,1205.7232299804687,180020
4451,180139,4,0.93,38435,17.94,-247.69497492000002,,,,
4452,180143,4,0.94,38436,16.98,-232.71939924000003,61028.98916015625,0.001,1177.7359497070313,180040
4453,180154,4,0.94,38439,16.98,-232.8854301,,,,
4454,180158,4,0.94,38441,16.99,-232.84758012000003,,,,
4455,180163,4,0.94,38442,16.72,-231.95039956000005,57318.522705078125,0.001,1191.500927734375,180060
4456,180263,4,0.93,38462,17.63,-236.20016388,74951.04853515625,0.001,1194.2911743164063,180160
4457,180264,4,0.93,38462,17.57,-235.02290088,,,,
4458,180273,4,0.94,38465,16.66,-230.32778078000004,,,,
4459,180373,4,0.93,38482,17.62,-235.52008941999998,89809.12578125,0.001,1209.1787841796875,180260
4460,180411,4,0.93,38491,17.94,-238.72821598000002,64698.116015625,0.001,1205.8542602539062,180300
4461,180413,4,0.93,38492,17.94,-238.68739494000002,,,,
4462,180422,4,0.93,38496,17.9,-238.61703464,66403.62265625,0.001,1182.3310913085938,180320
4463,180425,4,0.93,38497,17.9,-238.58430698000004,,,,
4464,180525,4,0.92,38515,18.3,-240.28156215000007,67995.90849609375,0.001,1189.2165283203126,180420
4465,180535,4,0.92,38518,18.36,-240.36246605000008,,,,
4466,180541,4,0.92,38520,17.99,-208.09533394000005,68156.97109375,0.001,1177.5331909179688,180440
4467,180554,4,0.92,38524,18.07,-213.38511897000004,,,,
4468,180562,4,0.92,38527,18.1,-213.45930598000004,59508.6671875,0.001,1160.6327270507813,180460
4469,180567,4,0.92,38528,18.1,-213.36113827,,,,
4470,180569,4,0.92,38529,17.29,-190.92594316000003,,,,
4471,180573,4,0.92,38531,17.25,-190.85234611999996,,,,
4472,180574,4,0.92,38532,17.21,-190.68671354999998,,,,
4473,180583,4,0.93,38534,16.3,-188.87379062999997,59119.6833984375,0.001,1181.189697265625,180480
4474,180599,4,0.93,38538,16.24,-184.87841613,,,,
4475,180604,4,0.93,38540,16.2,-184.70137365,59192.217529296875,0.001,1184.6669189453125,180500
4476,180620,4,0.93,38544,16.26,-185.67546817000002,,,,
4477,180645,4,0.93,38551,16.04,-175.54584049000002,60364.955859375,0.001,1211.1136962890625,180540
4478,180653,4,0.93,38554,16.04,-175.49623352000003,,,,
4479,180657,4,0.93,38555,16.06,-174.58169829000002,,,,
4480,180664,4,0.93,38557,16.08,-174.57904981,61222.04677734375,0.001,1188.2961791992188,180560
4481,180678,4,0.93,38561,16.15,-175.00846126,,,,
4482,180700,4,0.93,38567,16.36,-175.66684137000001,98385.27939453124,0.001,1165.112548828125,180580
4483,180711,4,0.93,38570,16.32,-175.53116691,71367.55244140625,0.001,1168.6095703125,180600
4484,180719,4,0.93,38572,16.3,-175.64798594,,,,
4485,180751,4,0.93,38580,16.5,-173.57021899,66433.45849609375,0.001,1163.3399169921875,180640
4486,180757,4,0.93,38582,16.4,-172.32066911,,,,
4487,180760,4,0.93,38584,16.35,-172.05135958,,,,
4488,180847,4,0.93,38604,16.7,-216.63384847999998,44031.71337890625,0.001,1232.3022216796876,180740
4489,180855,4,0.93,38607,16.57,-216.14864296,,,,
4490,180864,4,0.93,38609,16.61,-217.19147741,61504.76791992188,0.001,1158.4002563476563,180760
4491,180875,4,0.93,38612,16.68,-217.52580101,,,,
4492,180888,4,0.93,38615,16.74,-219.58362774,57103.5208984375,0.001,1193.4494750976562,180780
4493,180891,4,0.94,38617,15.77,-209.21306388000002,,,,
4494,180898,4,0.94,38619,15.63,-208.53669924000002,,,,
4495,180998,4,0.93,38635,16.62,-216.91648690000002,55934.91923828125,0.001,1167.36796875,180880
4496,181098,4,0.92,38655,17.6,-221.88753994,69104.84833984375,0.001,1172.4332397460937,180980
4497,181120,4,0.92,38659,17.78,-222.40200656999997,68375.20551757813,0.001,1198.5928833007813,181000
4498,181124,4,0.92,38661,17.71,-223.17206742,78866.3171875,0.001,1171.2235473632813,181020
4499,181160,4,0.92,38669,18.03,-225.12967290999993,55588.96640625,0.001,1207.3033325195313,181040
