rollout/success rate,time/total timesteps,time/episodes,rollout/ep_len_mean,rollout/ep_rew_mean,time/fps,time/time_elapsed,train/actor_loss,train/critic_loss,train/learning_rate,train/n_updates
0.46,980364,11596,66.57,-228.16062596,30,32378,639.4711303710938,7285.08077545166,0.001,980260
0.46,980464,11597,66.57,-234.61945481000004,30,32397,633.0666442871094,7562.382962036133,0.001,980360
0.47,980483,11598,65.76,-230.50590793000003,30,32401,626.8517578125,11706.89426574707,0.001,980380
0.47,980583,11599,65.76,-233.41991265000004,30,32425,635.3242980957032,8365.440042114258,0.001,980480
0.47,980683,11600,65.76,-230.27306428,30,32442,635.5506652832031,8543.569937133789,0.001,980580
0.47,980783,11601,65.76,-232.99083612,30,32456,640.3580932617188,6671.412574768066,0.001,980680
0.47,980883,11602,65.76,-230.04458866000004,30,32470,637.80478515625,8061.139686584473,0.001,980780
0.47,980945,11603,65.99,-231.34032182,30,32482,637.3939697265625,7266.104566955566,0.001,980840
0.48,980964,11604,65.18,-229.16100568000002,30,32485,634.0264343261719,6553.431925964355,0.001,980860
0.48,980989,11605,65.11,-229.85064548,30,32490,630.8248413085937,8160.982983398438,0.001,980880
0.49,981088,11606,65.1,-226.59123237000003,30,32506,634.9002014160156,8662.146794128417,0.001,980980
0.48,981188,11607,66.06,-229.40622819,30,32522,640.0844360351563,6409.952653503418,0.001,981080
0.48,981195,11608,66.0,-229.56922192,30,32524,,,,
0.47,981295,11609,66.94,-237.00890693000002,30,32545,633.7760864257813,7696.320149230957,0.001,981180
0.46,981395,11610,67.58,-240.08947064,30,32562,632.8537292480469,8508.085182189941,0.001,981280
0.45,981495,11611,68.33,-248.39516888999998,30,32580,643.1212524414062,8448.395762634278,0.001,981380
0.45,981515,11612,68.13,-248.32686217000003,30,32584,629.4300903320312,10928.776782226563,0.001,981400
0.45,981521,11613,67.76,-247.58834777000004,30,32586,641.5981689453125,6986.328686523438,0.001,981420
0.44,981621,11614,68.68,-253.02735221000003,30,32605,635.1362365722656,6808.46711730957,0.001,981520
0.44,981721,11615,68.68,-250.63905194,30,32623,639.802978515625,9290.467956542969,0.001,981620
0.43,981821,11616,69.07,-253.74247490999997,30,32641,639.8257690429688,6713.086280822754,0.001,981720
0.43,981836,11617,68.84,-253.67894496,30,32644,,,,
0.43,981936,11618,68.84,-251.78660397000004,30,32664,643.1799194335938,7989.451133728027,0.001,981820
0.42,982036,11619,69.66,-254.33694089,30,32682,630.3893920898438,9753.225831604004,0.001,981920
0.42,982136,11620,69.66,-252.13891434000004,30,32698,639.9577392578125,8503.190234375,0.001,982020
0.43,982143,11621,68.73,-249.69250339,30,32700,633.8908203125,6121.554675292969,0.001,982040
0.43,982243,11622,68.73,-261.9665903,30,32716,637.7048706054687,7046.907640075684,0.001,982140
0.42,982343,11623,69.6,-274.88072295,30,32735,634.7690307617188,8476.637774658204,0.001,982240
0.42,982443,11624,69.6,-278.09977924000003,29,32752,628.5519775390625,8478.97338256836,0.001,982340
0.43,982447,11625,68.64,-275.46236066999995,29,32753,,,,
0.43,982463,11626,68.42,-275.50554000999995,29,32757,631.51923828125,6860.916271972656,0.001,982360
0.44,982510,11627,67.89,-275.86505248,29,32764,640.1492980957031,5913.38684387207,0.001,982400
0.45,982568,11628,67.47,-276.32922528,29,32780,639.8448486328125,10178.38609008789,0.001,982460
0.44,982668,11629,68.43,-278.59256874999994,29,32801,637.6535888671875,8646.27529296875,0.001,982560
0.43,982768,11630,69.0,-281.09908194,29,32821,640.99267578125,2293.3715270996095,0.001,982660
0.42,982868,11631,69.9,-283.67449535,29,32837,637.5465576171875,6489.792559814453,0.001,982760
0.42,982968,11632,69.9,-285.99941819000003,29,32854,638.2300354003906,8316.659817504882,0.001,982860
0.43,983053,11633,69.75,-287.42798456,29,32869,630.1641723632813,9955.952995300293,0.001,982940
0.42,983153,11634,70.63,-290.85917178999995,29,32886,630.5782592773437,10898.38272705078,0.001,983040
0.43,983164,11635,69.74,-287.14514947000004,29,32889,638.6695617675781,7589.641317749023,0.001,983060
0.44,983186,11636,68.96,-280.94122943,29,32894,627.5007629394531,9743.789291381836,0.001,983080
0.43,983286,11637,69.78,-280.05319416,29,32912,631.9129150390625,8883.734265136718,0.001,983180
0.43,983386,11638,69.78,-284.59760973,29,32928,638.4582824707031,7690.064996337891,0.001,983280
0.43,983393,11639,69.33,-283.91447543,29,32930,,,,
0.43,983458,11640,69.91,-284.20580777,29,32941,630.9206970214843,10027.195294189452,0.001,983340
0.43,983558,11641,69.91,-308.6815382,29,32961,626.8556640625,9718.55746459961,0.001,983440
0.44,983610,11642,69.43,-307.67963261999995,29,32969,634.687255859375,6999.406420898437,0.001,983500
0.45,983617,11643,68.5,-300.85916782,29,32971,,,,
0.44,983717,11644,68.96,-303.41920496999995,29,32989,635.795263671875,5653.596269226075,0.001,983600
0.44,983745,11645,68.31,-304.61610681999997,29,32995,630.2420532226563,8312.89764251709,0.001,983640
0.44,983845,11646,68.31,-303.37981393,29,33018,634.3238952636718,6923.498092651367,0.001,983740
0.45,983850,11647,67.36,-295.28824568000005,29,33019,,,,
0.45,983950,11648,67.36,-291.37552846,29,33039,632.6960876464843,10414.583990478515,0.001,983840
0.46,983962,11649,66.48,-283.6978113,29,33041,635.4256652832031,6297.103608703614,0.001,983860
0.46,984062,11650,66.48,-284.93031556,29,33057,639.48359375,5149.778079223633,0.001,983960
0.47,984075,11651,65.61,-282.28308082,29,33060,,,,
0.48,984097,11652,64.83,-280.00567972,29,33064,638.2791320800782,8063.4720108032225,0.001,983980
0.49,984116,11653,64.02,-270.82200198,29,33069,634.7949645996093,7215.6208969116215,0.001,984000
0.48,984216,11654,64.84,-274.81805182,29,33088,625.0642761230469,10323.292727661134,0.001,984100
0.48,984316,11655,64.84,-275.38648636,29,33107,639.3374633789062,6437.594566345215,0.001,984200
0.48,984326,11656,64.33,-275.06973783,29,33110,635.6467102050781,6656.456582641602,0.001,984220
0.49,984346,11657,63.53,-272.55346105000007,29,33114,629.3539001464844,8431.352233886719,0.001,984240
0.49,984430,11658,64.06,-275.6497619600001,29,33131,629.944189453125,8813.794488525391,0.001,984320
0.49,984484,11659,64.55,-275.6020614,29,33141,628.5136474609375,9773.751077270508,0.001,984380
0.48,984584,11660,65.43,-277.81556043000006,29,33157,636.6592834472656,7338.889567565918,0.001,984480
0.48,984684,11661,65.43,-274.55404414000003,29,33177,632.238525390625,10864.28126220703,0.001,984580
0.49,984721,11662,64.8,-269.71965579000005,29,33184,629.6469482421875,8304.597521972657,0.001,984620
0.49,984821,11663,64.8,-267.57043784,29,33201,635.8669921875,6041.747778320312,0.001,984720
0.49,984834,11664,64.68,-266.92809215,29,33204,,,,
0.5,984845,11665,63.79,-261.58680321,29,33207,632.3106811523437,7976.713610839844,0.001,984740
0.49,984945,11666,64.75,-265.53802165999997,29,33228,639.3672607421875,6458.850289916993,0.001,984840
0.5,984952,11667,63.82,-257.39851927,29,33230,,,,
0.5,985052,11668,63.82,-262.46550951,29,33247,627.3655456542969,6618.099388122559,0.001,984940
0.5,985062,11669,63.78,-261.31129778,29,33249,638.4668518066406,8471.869607543946,0.001,984960
0.5,985122,11670,64.29,-261.64378409,29,33259,632.84638671875,6944.666987609863,0.001,985020
0.51,985138,11671,63.45,-259.00987318,29,33262,,,,
0.51,985238,11672,63.45,-258.6845801,29,33277,642.9825134277344,6850.388975524902,0.001,985120
0.51,985264,11673,63.28,-259.52253105999995,29,33283,636.5601379394532,7362.652459716797,0.001,985160
0.51,985337,11674,63.7,-262.10701551,29,33296,626.8590026855469,10628.540197753906,0.001,985220
0.51,985410,11675,63.69,-263.89840039,29,33309,636.5220703125,5794.351795959473,0.001,985300
0.5,985510,11676,64.06,-269.26746105,29,33331,633.2878112792969,6965.144717407226,0.001,985400
0.5,985516,11677,63.94,-269.09066240000004,29,33333,,,,
0.49,985616,11678,64.83,-274.33080676000003,29,33348,628.42216796875,9830.22241821289,0.001,985500
0.49,985716,11679,64.83,-273.13307324,29,33365,625.8803588867188,10545.826181030274,0.001,985600
0.49,985816,11680,64.83,-269.86180011,29,33381,633.7578918457032,7180.247738647461,0.001,985700
0.49,985916,11681,64.83,-270.14161665000006,29,33398,639.6000366210938,6879.083447265625,0.001,985800
0.49,986016,11682,64.83,-264.06387908,29,33412,633.48466796875,7825.43565826416,0.001,985900
0.49,986054,11683,65.14,-264.51931809999996,29,33420,636.1477233886719,6183.429244995117,0.001,985940
0.49,986154,11684,65.14,-270.89245414,29,33440,636.7456481933593,7526.066217041016,0.001,986040
0.5,986160,11685,64.2,-264.39694196,29,33441,,,,
0.51,986180,11686,63.4,-257.15845065999997,29,33446,625.9213806152344,11791.692687988281,0.001,986060
0.5,986280,11687,64.16,-261.09786175,29,33468,635.6625,6275.434162902832,0.001,986160
0.5,986292,11688,64.17,-260.83745623999994,29,33471,635.4327941894531,9384.679020690917,0.001,986180
0.5,986301,11689,64.17,-261.17065088,29,33473,633.6143859863281,8306.339001464843,0.001,986200
0.49,986401,11690,65.09,-266.99756719999993,29,33487,629.7172668457031,6070.84040222168,0.001,986300
0.49,986501,11691,65.09,-269.24851115999996,29,33506,637.348779296875,9433.660305786132,0.001,986400
0.49,986509,11692,64.86,-269.39422666999997,29,33508,,,,
0.48,986609,11693,65.45,-273.16454661999995,29,33526,631.3095825195312,7949.823432922363,0.001,986500
0.48,986709,11694,65.45,-275.08650953999995,29,33542,632.5556579589844,9245.81314239502,0.001,986600
0.49,986730,11695,64.66,-272.53886401,29,33546,634.5235534667969,6545.245230102539,0.001,986620
0.5,986781,11696,64.17,-269.10477069,29,33556,629.591162109375,8588.03098449707,0.001,986680
0.5,986881,11697,64.17,-262.96276705,29,33571,628.7915710449219,10769.973007202148,0.001,986780
0.5,986894,11698,64.11,-263.47584761999997,29,33574,,,,
0.51,986924,11699,63.41,-258.43550796999995,29,33581,632.7605407714843,9828.709007263184,0.001,986820
0.51,987024,11700,63.41,-260.46278308,29,33599,631.5018981933594,12660.494149780274,0.001,986920
0.51,987124,11701,63.41,-260.82341852,29,33615,638.53818359375,7339.8457656860355,0.001,987020
0.52,987179,11702,62.96,-258.60802609000007,29,33626,634.2345947265625,4944.964743041992,0.001,987060
0.52,987196,11703,62.51,-257.99949075,29,33631,630.96875,8491.899447631837,0.001,987080
0.51,987296,11704,63.32,-261.15477583000006,29,33651,630.5865173339844,7876.092437744141,0.001,987180
0.51,987303,11705,63.14,-260.97796244999995,29,33653,643.0284606933594,8796.616787719726,0.001,987200
0.5,987403,11706,63.15,-267.1941836,29,33665,631.9003540039063,5888.1280517578125,0.001,987300
0.5,987503,11707,63.15,-267.54407819,29,33682,626.5943969726562,11868.146519470214,0.001,987400
0.49,987603,11708,64.08,-275.38298022,29,33700,625.653271484375,9962.960665893555,0.001,987500
0.5,987665,11709,63.7,-268.55307497999996,29,33710,633.9840393066406,8855.858392333985,0.001,987560
0.5,987765,11710,63.7,-270.64942167,29,33729,636.2969604492188,8878.123931884766,0.001,987660
0.5,987865,11711,63.7,-265.03940255000003,29,33745,633.6205688476563,7790.74670715332,0.001,987760
0.49,987965,11712,64.5,-270.81513804,29,33761,634.8241638183594,8717.822866821289,0.001,987860
0.49,987974,11713,64.53,-270.69838371000003,29,33763,,,,
0.49,988074,11714,64.53,-269.58257328,29,33782,637.2940856933594,8010.207717895508,0.001,987960
0.49,988174,11715,64.53,-271.48243173000003,29,33800,633.2031127929688,10076.632360839843,0.001,988060
0.5,988220,11716,63.99,-267.87886208,29,33809,628.9938415527344,7734.664825439453,0.001,988100
0.49,988320,11717,64.84,-272.72712973,29,33827,631.336865234375,9299.674856567382,0.001,988200
0.49,988420,11718,64.84,-273.91725072,29,33848,624.01259765625,7109.49012298584,0.001,988300
0.49,988520,11719,64.84,-277.56470348,29,33871,635.5422668457031,7655.33569946289,0.001,988400
0.49,988620,11720,64.84,-277.72295498,29,33889,629.6295532226562,6475.251364135742,0.001,988500
0.48,988720,11721,65.77,-285.49256538,29,33910,640.5158386230469,5864.393830871582,0.001,988600
0.49,988731,11722,64.88,-264.39655318,29,33912,637.3592163085938,6810.341624450683,0.001,988620
0.5,988756,11723,64.13,-250.87935887000003,29,33916,635.8462707519532,7270.570227050781,0.001,988640
0.5,988856,11724,64.13,-249.51034495000005,29,33931,638.2908935546875,8900.490315246581,0.001,988740
0.49,988956,11725,65.09,-252.28268207000005,29,33947,629.1627197265625,11082.753967285156,0.001,988840
0.49,989011,11726,65.48,-251.31755065000002,29,33958,638.4295837402344,7643.525616455078,0.001,988900
0.48,989111,11727,66.01,-255.46989295,29,33972,635.8444274902344,10658.629669189453,0.001,989000
0.48,989127,11728,65.59,-255.26543895999998,29,33975,644.2973449707031,8410.04285736084,0.001,989020
0.49,989139,11729,64.71,-253.06336938999996,29,33978,,,,
0.49,989239,11730,64.71,-256.75755488,29,33993,629.1385559082031,11193.557092285157,0.001,989120
0.5,989255,11731,63.87,-253.8667239,29,33996,628.3462585449219,7722.081536865235,0.001,989140
0.51,989260,11732,62.92,-251.63909204,29,33998,,,,
0.51,989264,11733,62.11,-248.61893629999997,29,33999,629.7056762695313,10682.819659423829,0.001,989160
0.52,989278,11734,61.25,-245.20979427999998,29,34002,,,,
0.52,989300,11735,61.36,-245.47479248,29,34007,637.4188232421875,6547.778994750976,0.001,989180
0.51,989400,11736,62.14,-250.64139673999998,29,34024,632.9087158203125,6726.531869506836,0.001,989280
0.51,989500,11737,62.14,-252.60780194,29,34042,631.356103515625,6324.121716308594,0.001,989380
0.52,989542,11738,61.56,-245.62659431,29,34049,633.4041076660156,6031.032432556152,0.001,989440
0.51,989642,11739,62.49,-247.83319243000005,29,34066,637.1591674804688,8821.934907531739,0.001,989540
0.51,989723,11740,62.65,-247.97699816,29,34082,626.0998840332031,12743.573565673829,0.001,989620
0.52,989761,11741,62.03,-221.95974881000006,29,34089,634.8668579101562,7450.580529785157,0.001,989660
0.52,989767,11742,61.57,-220.7809080000001,29,34090,,,,
0.52,989805,11743,61.88,-221.45612413000006,29,34098,640.8540588378906,7908.031774902343,0.001,989700
0.52,989905,11744,61.88,-221.15087858000004,29,34112,633.7707946777343,5148.572395324707,0.001,989800
0.51,990005,11745,62.6,-227.33256472000002,29,34127,639.98251953125,7943.422796630859,0.001,989900
0.51,990105,11746,62.6,-226.30491529,28,34145,642.4170104980469,3366.786541748047,0.001,990000
0.51,990173,11747,63.23,-226.60224042,28,34159,634.4023376464844,10107.518006896973,0.001,990060
0.52,990177,11748,62.27,-224.82902447999996,28,34160,,,,
0.52,990191,11749,62.29,-225.28139411999996,28,34164,638.1952270507812,6623.580699157715,0.001,990080
0.53,990201,11750,61.39,-217.65360043999993,28,34166,641.2384460449218,6892.330502319336,0.001,990100
0.53,990204,11751,61.29,-217.64820810999993,28,34168,,,,
0.52,990304,11752,62.07,-220.92221195999994,28,34188,636.1243347167969,7001.552169799805,0.001,990200
0.52,990314,11753,61.98,-221.00111338999994,28,34190,,,,
0.53,990317,11754,61.01,-217.13886757999998,28,34191,,,,
0.53,990417,11755,61.01,-213.80018874999993,28,34203,634.7033874511719,7209.495426940918,0.001,990300
0.52,990517,11756,61.91,-213.43805941999995,28,34221,634.1478759765625,7836.5750137329105,0.001,990400
0.51,990617,11757,62.71,-215.23820866999998,28,34237,632.9086608886719,7310.361872863769,0.001,990500
0.51,990629,11758,61.99,-212.92868669,28,34240,637.3449035644531,8282.262098693847,0.001,990520
0.51,990671,11759,61.87,-213.04457992,28,34248,642.137353515625,7679.297143554688,0.001,990560
0.51,990771,11760,61.87,-216.24207338000005,28,34265,633.6493591308594,8724.551174926757,0.001,990660
0.52,990831,11761,61.47,-213.02749555000005,28,34276,633.1845153808594,9898.933557128907,0.001,990720
0.52,990851,11762,61.3,-214.13229556000005,28,34279,636.1478210449219,5053.479162597656,0.001,990740
0.53,990855,11763,60.34,-211.76050873000003,28,34281,,,,
0.53,990951,11764,61.17,-213.20826582,28,34299,637.8046936035156,8734.804061889648,0.001,990840
0.52,991051,11765,62.06,-213.74977150000004,28,34319,632.944482421875,9010.396324157715,0.001,990940
0.53,991067,11766,61.22,-210.18939805999997,28,34322,637.5025268554688,9613.626467895509,0.001,990960
0.52,991167,11767,62.15,-214.1459102,28,34343,633.8122741699219,10606.71015625,0.001,991060
0.53,991171,11768,61.19,-206.52718908000003,28,34344,,,,
0.52,991271,11769,62.09,-210.02066478999998,28,34362,640.7985229492188,6463.824868774414,0.001,991160
0.51,991371,11770,62.49,-213.07440512999997,28,34379,637.1641296386719,6196.76163482666,0.001,991260
0.51,991452,11771,63.14,-215.76579506,28,34395,634.0330871582031,9103.058000183106,0.001,991340
0.52,991473,11772,62.35,-210.5087763,28,34400,636.4638793945312,6812.0515914917,0.001,991360
0.52,991502,11773,62.38,-210.09352955999998,28,34406,637.7569213867188,6980.129916381836,0.001,991400
0.52,991509,11774,61.72,-205.98292021999998,28,34408,,,,
0.52,991535,11775,61.25,-204.94600372999997,28,34412,645.0639404296875,4295.544418334961,0.001,991420
0.53,991570,11776,60.6,-200.38649125999996,28,34417,643.6156677246094,6288.820350646973,0.001,991460
0.52,991670,11777,61.54,-201.18948763999998,28,34437,631.1300842285157,7461.082762145996,0.001,991560
0.53,991722,11778,61.06,-209.53346916,28,34444,635.017041015625,6609.6633377075195,0.001,991620
0.54,991744,11779,60.28,-207.52067456,28,34449,641.0760986328125,5420.193435668945,0.001,991640
0.55,991774,11780,59.58,-203.17689521,28,34455,631.1227294921875,7114.580387878418,0.001,991660
0.56,991787,11781,58.71,-200.94650979,28,34458,636.3924865722656,10391.842379760743,0.001,991680
0.57,991840,11782,58.24,-199.49888583999996,28,34470,641.0627502441406,10227.740814208984,0.001,991720
0.57,991892,11783,58.38,-199.78344066999998,28,34483,639.1764038085937,6822.73576965332,0.001,991780
0.57,991992,11784,58.38,-195.38978194999996,28,34499,631.128466796875,6312.954284667969,0.001,991880
0.56,992092,11785,59.32,-204.20045179000002,28,34519,636.1902526855469,12486.96729736328,0.001,991980
0.55,992192,11786,60.12,-207.1136723,28,34536,635.4815979003906,7149.978294372559,0.001,992080
0.55,992292,11787,60.12,-203.78213329000002,28,34552,638.8329895019531,7574.726319885254,0.001,992180
0.54,992392,11788,61.0,-209.22497353999995,28,34568,642.0923706054688,7370.131217956543,0.001,992280
0.54,992399,11789,60.98,-208.88295823,28,34570,,,,
