time/fps,time/episodes,time/time_elapsed,train/actor_loss,rollout/success rate,train/n_updates,time/total timesteps,train/critic_loss,train/learning_rate,rollout/ep_rew_mean,rollout/ep_len_mean
100,4533,4201,859.1679321289063,0.22,423680,423797,11781.12395324707,0.001,-424.07103786999994,85.81
100,4534,4205,861.9319396972656,0.23,423720,423821,9216.675982666016,0.001,-419.96577852999997,85.05
100,4535,4213,861.2532958984375,0.24,423760,423870,5530.445462036133,0.001,-418.16143256,84.54
100,4536,4235,859.972216796875,0.24,423860,423970,9115.786590576172,0.001,-411.0888732,84.54
99,4537,4240,864.8305969238281,0.25,423880,423998,9473.893325805664,0.001,-410.19148002000003,83.82
99,4538,4247,864.4592529296875,0.26,423920,424040,8422.810409545898,0.001,-403.21177995,83.24
99,4539,4249,853.7947387695312,0.26,423940,424049,10878.96205444336,0.001,-404.28613742,83.24
99,4540,4265,854.845556640625,0.26,424040,424149,11752.133914184571,0.001,-427.31929220000006,83.24
99,4541,4270,856.627197265625,0.27,424060,424168,10743.723355102538,0.001,-425.45905834999996,82.43
99,4542,4283,856.0224731445312,0.27,424160,424268,8758.607202148438,0.001,-426.64222331999997,82.43
98,4543,4298,855.9477661132812,0.27,424260,424368,13509.821984863282,0.001,-432.21281471,82.43
98,4544,4314,854.6262329101562,0.27,424360,424468,12937.524557495117,0.001,-436.1706786199999,82.43
98,4545,4318,850.2144470214844,0.28,424380,424485,7068.907238769531,0.001,-432.66888645,81.6
97,4546,4341,858.1929626464844,0.28,424480,424585,10136.85902709961,0.001,-394.22835869000005,81.6
97,4547,4362,860.0967224121093,0.28,424580,424685,6010.786347961426,0.001,-390.7990328100001,81.6
97,4548,4378,853.934619140625,0.28,424680,424785,6765.168511962891,0.001,-388.11381832,81.6
96,4549,4396,857.4470703125,0.27,424780,424885,10536.160836791993,0.001,-391.24789051999994,82.51
96,4550,4398,,0.28,,424893,,,-347.9936095999999,81.59
96,4551,4418,852.5377258300781,0.28,424880,424993,15236.521475219726,0.001,-347.85427621999986,81.59
95,4552,4434,852.516259765625,0.28,424980,425093,10574.827731323243,0.001,-350.5093138199999,81.59
95,4553,4436,862.4938842773438,0.29,425000,425102,10893.569067382812,0.001,-348.09435907,80.68
95,4554,4454,852.9898254394532,0.28,425100,425202,13335.233087158203,0.001,-349.1578454,81.34
95,4555,4474,853.6649963378907,0.28,425200,425302,9379.806771850586,0.001,-347.2417548800001,81.34
94,4556,4491,854.4309387207031,0.28,425300,425402,12597.599641418457,0.001,-349.03479495,81.34
94,4557,4507,858.8969909667969,0.27,425400,425502,8028.722956848144,0.001,-355.90373535000003,81.41
93,4558,4530,857.3614318847656,0.26,425500,425602,7811.065936279297,0.001,-362.41515254000007,82.1
93,4559,4532,,0.27,,425612,,,-355.16097176000005,81.2
93,4560,4550,851.1570251464843,0.27,425600,425712,8348.156423950195,0.001,-353.10833044,81.2
93,4561,4567,857.6444946289063,0.27,425700,425812,6893.59243927002,0.001,-353.31929078999997,81.2
92,4562,4580,862.2838012695313,0.27,425800,425912,6182.339924621582,0.001,-353.47631944999995,81.2
92,4563,4599,863.7916625976562,0.27,425900,426012,10594.044702148438,0.001,-354.2999738099999,81.2
92,4564,4604,856.0097106933594,0.28,425920,426036,11031.159301757812,0.001,-349.3900867999999,80.44
92,4565,4622,853.8976745605469,0.27,426020,426136,10560.153817749024,0.001,-350.0267707599999,80.54
91,4566,4640,857.8449035644531,0.27,426120,426236,5516.055340576172,0.001,-353.70709261999997,80.54
91,4567,4656,856.8260864257812,0.27,426220,426336,8177.586845397949,0.001,-348.7386953399999,80.54
91,4568,4671,848.5780883789063,0.26,426320,426436,10438.781353759765,0.001,-354.3252602099999,81.29
90,4569,4688,858.4905639648438,0.25,426420,426536,10500.093013000489,0.001,-358.65682266,81.77
90,4570,4704,863.9840759277344,0.25,426520,426636,4534.981498718262,0.001,-357.33065891999996,81.77
90,4571,4717,852.673046875,0.26,426600,426710,11880.476692199707,0.001,-357.56870706000007,81.51
90,4572,4734,867.9420715332031,0.25,426700,426810,4247.386077880859,0.001,-363.1987924600001,82.39
89,4573,4748,862.6912231445312,0.24,426800,426910,11003.56076965332,0.001,-367.07858226,83.13
89,4574,4763,852.8007995605469,0.24,426900,427010,8903.882232666016,0.001,-367.33066550999996,83.13
89,4575,4782,855.7121398925781,0.24,427000,427110,8260.091691589356,0.001,-361.92995992,83.13
88,4576,4801,858.970556640625,0.23,427100,427210,5937.1824752807615,0.001,-365.59549878999997,83.96
88,4577,4818,856.9023681640625,0.23,427200,427310,6502.330755615234,0.001,-364.4388684399999,83.96
88,4578,4835,857.6339538574218,0.22,427300,427410,13733.197695922852,0.001,-368.37722915,84.76
88,4579,4855,860.2114929199219,0.22,427400,427510,8526.601977539063,0.001,-366.91207909999997,84.76
87,4580,4871,867.5785339355468,0.22,427500,427610,5886.021502685547,0.001,-362.59655931000003,84.76
87,4581,4889,859.8656860351563,0.22,427600,427710,6705.641018676758,0.001,-359.6913578300001,84.76
87,4582,4913,850.6566955566407,0.22,427700,427810,8914.304614257813,0.001,-360.64753751000006,84.76
86,4583,4930,852.0457092285156,0.22,427800,427910,9386.404885864258,0.001,-367.56320134000003,84.76
86,4584,4950,849.7995788574219,0.21,427900,428010,14543.939901733398,0.001,-371.32170733999993,85.68
86,4585,4967,853.4819641113281,0.21,427980,428085,10743.247608947753,0.001,-372.5328090499999,86.2
85,4586,4978,852.7481384277344,0.22,428040,428148,8598.004748535157,0.001,-371.18049277,85.83
85,4587,4995,853.233544921875,0.22,428140,428248,7931.2499725341795,0.001,-372.71108782000005,85.83
85,4588,5009,854.7076232910156,0.22,428240,428348,10575.501086425782,0.001,-371.60727106999997,85.83
85,4589,5027,849.6468994140625,0.22,428340,428448,10597.165200805664,0.001,-375.9657999500001,85.83
85,4590,5035,851.3816955566406,0.23,428380,428496,10914.317630004884,0.001,-370.90135755000006,85.31
85,4591,5039,846.2815063476562,0.24,428400,428512,7733.256088256836,0.001,-367.01780641,84.47
84,4592,5051,850.3223327636719,0.25,428480,428595,7740.707019042969,0.001,-366.1611409700001,84.3
84,4593,5066,849.814892578125,0.25,428580,428695,11712.943115234375,0.001,-367.06838414,84.3
84,4594,5082,853.7724792480469,0.25,428680,428795,11900.969351196289,0.001,-374.01823393,84.3
84,4595,5098,851.432763671875,0.25,428780,428895,9937.27637939453,0.001,-375.62787929999996,84.3
83,4596,5119,855.4138427734375,0.24,428880,428995,8979.52082824707,0.001,-376.6074259,85.12
83,4597,5136,859.0004455566407,0.25,428980,429094,9109.607612609863,0.001,-370.66901071,85.11
83,4598,5157,858.7480895996093,0.25,429080,429194,6126.743417358399,0.001,-376.6069669700001,85.11
83,4599,5160,851.4722106933593,0.26,429100,429213,7185.145368957519,0.001,-371.78545982,84.3
82,4600,5177,856.2674743652344,0.25,429200,429313,7157.243725585938,0.001,-374.76821379000006,85.13
82,4601,5196,862.1903747558594,0.25,429300,429413,8042.7337646484375,0.001,-373.90448290000006,85.13
82,4602,5198,847.0612548828125,0.25,429320,429423,8632.648698425293,0.001,-374.07940913,85.06
82,4603,5206,858.163720703125,0.25,429360,429464,5214.870739746094,0.001,-373.7843823399999,84.67
82,4604,5225,863.0261779785156,0.25,429460,429564,8102.273419189453,0.001,-375.73751333000007,84.67
81,4605,5244,852.0349853515625,0.25,429560,429664,10038.707202148438,0.001,-376.1845665099999,84.67
81,4606,5250,855.0321533203125,0.26,429580,429694,8553.914361572266,0.001,-373.13212310999995,83.97
81,4607,5263,849.7339050292969,0.26,429680,429794,8161.83911743164,0.001,-367.26161677000005,83.97
81,4608,5278,857.2514038085938,0.26,429780,429894,7668.294641113282,0.001,-366.75407781999996,83.97
81,4609,5294,855.7654724121094,0.26,429880,429994,10644.818487548828,0.001,-361.45419862999995,83.97
80,4610,5311,851.7694091796875,0.26,429980,430094,7525.695030212402,0.001,-364.2817496999999,83.97
80,4611,5327,855.5021057128906,0.26,430080,430194,7889.282641601562,0.001,-367.26352898,83.97
80,4612,5330,864.5365966796875,0.27,430100,430205,10047.301834106445,0.001,-366.3396595299999,83.08
80,4613,5341,861.1651977539062,0.27,430160,430263,7480.003039550781,0.001,-364.10169285999996,82.75
80,4614,5360,860.239404296875,0.27,430260,430363,10938.362686157227,0.001,-367.73755680999994,82.75
80,4615,5376,851.0630554199219,0.28,430360,430462,9582.049411010743,0.001,-361.85898832,82.74
79,4616,5395,859.5717407226563,0.28,430460,430562,6112.812306213379,0.001,-361.4952252500001,82.74
79,4617,5411,856.6163330078125,0.28,430560,430662,9589.54836730957,0.001,-360.01649788,82.74
79,4618,5426,854.7990844726562,0.28,430660,430762,9910.142266845703,0.001,-359.3402090899999,82.74
79,4619,5443,860.47431640625,0.28,430760,430862,7097.05729675293,0.001,-360.71896582999995,82.74
78,4620,5460,864.1138427734375,0.28,430860,430962,11500.201782226562,0.001,-363.71830931999995,82.74
78,4621,5468,857.6460327148437,0.29,430900,431006,5737.567916870117,0.001,-359.68907477999994,82.18
78,4622,5483,854.7522644042969,0.29,431000,431106,7565.197982788086,0.001,-360.71076624999995,82.18
78,4623,5503,848.9891052246094,0.29,431100,431206,9639.147067260743,0.001,-369.51755066,82.18
78,4624,5507,853.4639404296875,0.3,431120,431227,5586.879754638672,0.001,-364.54117898,81.39
78,4625,5522,849.5181091308593,0.29,431220,431327,8482.759252929687,0.001,-367.45537638999986,82.11
77,4626,5538,857.9152954101562,0.3,431300,431420,9579.778579711914,0.001,-368.86497783999994,82.04
77,4627,5552,849.6134765625,0.31,431380,431491,11009.39482421875,0.001,-366.83726333,81.75
77,4628,5571,856.4866760253906,0.31,431480,431591,13344.321130371094,0.001,-363.16294925,81.75
77,4629,5584,857.6301513671875,0.32,431560,431678,8722.604777526856,0.001,-363.7909639400001,81.62
77,4630,5603,854.5599975585938,0.31,431660,431778,8389.4664642334,0.001,-366.00140839,82.47
76,4631,5618,858.1355102539062,0.31,431760,431878,5863.0003112792965,0.001,-363.8455629399999,82.47
76,4632,5638,852.8320678710937,0.3,431860,431978,9450.447268676759,0.001,-365.36507044000007,82.81
76,4633,5657,854.687890625,0.3,431960,432078,8154.877993774414,0.001,-368.77557045000003,82.81
76,4634,5677,848.6855590820312,0.29,432060,432178,5418.334197998047,0.001,-374.6157110400001,83.57
75,4635,5695,853.4689208984375,0.28,432160,432278,6125.159271240234,0.001,-377.07992588,84.08
75,4636,5715,847.8188842773437,0.28,432260,432378,10724.042761230468,0.001,-380.11491106,84.08
75,4637,5733,848.8071350097656,0.27,432360,432478,10896.636904907227,0.001,-387.75073276999996,84.8
75,4638,5753,856.3660705566406,0.26,432460,432578,9816.140496826172,0.001,-391.87287867999987,85.38
74,4639,5770,852.3231689453125,0.25,432560,432678,9434.543292236329,0.001,-399.8884158299999,86.29
74,4640,5786,851.7773193359375,0.25,432660,432778,11484.597341918945,0.001,-374.07939896999994,86.29
74,4641,5801,854.0063781738281,0.25,432760,432864,8815.814309692383,0.001,-374.5031349,86.96
74,4642,5816,855.1963500976562,0.25,432860,432964,10901.252557373047,0.001,-376.7654773399999,86.96
74,4643,5831,851.131201171875,0.25,432960,433064,10118.157006835938,0.001,-366.89369816999994,86.96
74,4644,5845,856.9204772949219,0.25,433060,433164,7945.795758056641,0.001,-366.2406105999999,86.96
73,4645,5863,853.720556640625,0.24,433160,433264,9176.101617431641,0.001,-375.44060154,87.79
73,4646,5878,847.7023376464844,0.24,433260,433364,9598.15560913086,0.001,-373.94386599999996,87.79
73,4647,5882,853.5061828613282,0.25,433280,433381,6484.337454223632,0.001,-370.67678392,86.96
73,4648,5898,847.4407104492187,0.25,433380,433481,6789.38065032959,0.001,-370.62801619,86.96
73,4649,5914,850.0356384277344,0.25,433480,433581,9770.471026611329,0.001,-374.32099177000003,86.96
73,4650,5930,837.8518127441406,0.24,433580,433681,11048.250650024414,0.001,-382.38565325,87.88
72,4651,5941,851.4372375488281,0.25,433640,433747,10525.880642700195,0.001,-376.97738361999996,87.54
72,4652,5958,843.5112731933593,0.25,433740,433847,8466.176309204102,0.001,-373.68321379,87.54
72,4653,5974,851.6215209960938,0.25,433820,433930,4751.413040161133,0.001,-374.3784765299999,88.28
72,4654,5993,848.7553527832031,0.25,433920,434030,6976.847988891602,0.001,-374.14931171000006,88.28
72,4655,6012,839.1703063964844,0.25,434020,434130,10608.258163452148,0.001,-379.94033669000004,88.28
72,4656,6027,849.619140625,0.25,434120,434230,7190.250274658203,0.001,-375.46349004,88.28
71,4657,6035,845.3463256835937,0.26,434160,434267,10630.865609741211,0.001,-367.20523499,87.65
71,4658,6051,841.8713073730469,0.26,434260,434367,9062.881018066406,0.001,-366.76511294000005,87.65
71,4659,6053,,0.26,,434374,,,-366.71095192000007,87.62
71,4660,6071,852.06630859375,0.26,434360,434474,5343.184832763672,0.001,-414.22985667,87.62
71,4661,6087,853.3789306640625,0.26,434460,434574,11497.882302856446,0.001,-408.15044169,87.62
71,4662,6090,848.0646667480469,0.27,434480,434591,3227.2582763671876,0.001,-403.05555557,86.79
71,4663,6104,846.8416076660156,0.27,434580,434691,6351.50617980957,0.001,-405.0800156199999,86.79
71,4664,6121,837.1682006835938,0.26,434680,434791,11480.702923583984,0.001,-410.5396746199999,87.55
70,4665,6135,843.2910522460937,0.26,434780,434891,9298.32550354004,0.001,-411.5401097699999,87.55
70,4666,6142,834.2842041015625,0.27,434820,434935,10868.668032836915,0.001,-404.13775625,86.99
70,4667,6151,853.5261352539062,0.28,434880,434992,6807.978540039063,0.001,-400.0713179,86.56
70,4668,6172,847.2239318847656,0.28,434980,435092,7739.452444458007,0.001,-403.34177995,86.56
70,4669,6192,849.4027404785156,0.28,435080,435192,7192.611950683594,0.001,-408.39134527000004,86.56
70,4670,6208,847.8268920898438,0.28,435180,435292,8395.004389953614,0.001,-407.99227308,86.56
69,4671,6225,851.8409851074218,0.27,435280,435392,6792.90796508789,0.001,-408.80240398,86.82
69,4672,6229,848.041259765625,0.28,435300,435412,6370.349603271485,0.001,-402.81698947000007,86.02
69,4673,6248,851.40830078125,0.28,435400,435512,7464.165234375,0.001,-405.17667902,86.02
69,4674,6255,853.41884765625,0.29,435440,435549,7198.79935913086,0.001,-402.53195952000004,85.39
69,4675,6266,836.333447265625,0.3,435520,435622,15016.711138916016,0.001,-399.59528816,85.12
69,4676,6284,839.9443359375,0.3,435620,435722,13469.553695678711,0.001,-405.29777879,85.12
69,4677,6288,,0.31,,435738,,,-403.94817083000004,84.28
69,4678,6308,843.0766052246094,0.31,435720,435838,4639.782720947265,0.001,-409.97475264,84.28
68,4679,6321,835.6838195800781,0.31,435820,435938,12957.408212280274,0.001,-410.54195109,84.28
68,4680,6338,837.1238098144531,0.31,435920,436038,9313.87637939453,0.001,-417.79252732000003,84.28
68,4681,6356,846.2912963867187,0.31,436020,436138,11510.99364013672,0.001,-423.76022874,84.28
68,4682,6361,832.8863037109375,0.32,436060,436164,7587.570098876953,0.001,-419.5259882800001,83.54
68,4683,6378,838.8854370117188,0.32,436160,436264,7853.334561157227,0.001,-411.88520306000004,83.54
68,4684,6401,840.2507019042969,0.32,436260,436364,4948.157659912109,0.001,-410.9697864900001,83.54
67,4685,6423,839.5332336425781,0.31,436360,436464,11511.928463745116,0.001,-419.24232219000004,83.79
67,4686,6441,840.2548889160156,0.3,436460,436564,11915.400030517578,0.001,-425.54873627000006,84.16
67,4687,6459,844.109033203125,0.3,436560,436664,9795.365341186523,0.001,-425.26357779,84.16
67,4688,6475,846.7258666992187,0.3,436660,436764,8158.974331665039,0.001,-426.08553836,84.16
67,4689,6494,833.3793029785156,0.3,436760,436864,9981.569146728516,0.001,-427.84574463999996,84.16
67,4690,6514,836.1755065917969,0.29,436860,436964,16009.380328369141,0.001,-432.1066821399999,84.68
66,4691,6541,843.75556640625,0.28,436960,437064,12112.484310913085,0.001,-442.96768913999995,85.52
66,4692,6556,843.790380859375,0.27,437060,437164,7892.198110961914,0.001,-445.71623474999996,85.69
66,4693,6565,849.6372680664062,0.28,437100,437211,7788.57421875,0.001,-442.9682421199999,85.16
66,4694,6569,846.9320129394531,0.29,437120,437228,9345.813806152344,0.001,-429.74390132,84.33
66,4695,6587,842.2467529296875,0.29,437220,437328,8473.11725769043,0.001,-435.35682094000003,84.33
66,4696,6606,844.7659729003906,0.29,437320,437428,8105.43681640625,0.001,-438.19704441999994,84.33
66,4697,6620,845.1715942382813,0.28,437420,437528,9712.63685913086,0.001,-440.2116226400001,84.34
65,4698,6640,840.4535217285156,0.28,437520,437628,9205.025027465821,0.001,-430.90845098,84.34
65,4699,6658,851.9090881347656,0.27,437620,437728,10259.511477661134,0.001,-435.89674596000003,85.15
65,4700,6670,842.2906677246094,0.28,437680,437786,8981.71376953125,0.001,-433.2985389800001,84.73
65,4701,6685,841.9622192382812,0.28,437780,437886,11424.991998291016,0.001,-430.6849022200001,84.73
65,4702,6705,846.9985229492188,0.27,437880,437986,2886.946252441406,0.001,-434.74657214,85.63
65,4703,6723,847.9182800292969,0.26,437980,438086,7434.133319091797,0.001,-443.05719189999996,86.22
64,4704,6742,836.7,0.26,438080,438186,11048.007006835938,0.001,-441.20084894000007,86.22
64,4705,6758,852.0161071777344,0.26,438180,438286,7871.167481994629,0.001,-436.09764902,86.22
64,4706,6773,842.8433776855469,0.25,438280,438386,11755.36623840332,0.001,-442.43200496000003,86.92
64,4707,6783,847.0973266601562,0.26,438320,438436,8911.802526855468,0.001,-441.02022085000004,86.42
64,4708,6801,848.5768920898438,0.26,438420,438536,8161.188140869141,0.001,-444.24107559000004,86.42
64,4709,6805,837.3599853515625,0.27,438460,438562,9042.016108703614,0.001,-444.1063929600001,85.68
64,4710,6811,843.9200866699218,0.28,438480,438595,10748.691326904296,0.001,-438.70334791,85.01
64,4711,6828,853.7435424804687,0.28,438580,438695,7828.060848999024,0.001,-436.58317646999996,85.01
64,4712,6840,848.0687438964844,0.28,438660,438771,13321.018081665039,0.001,-437.7400333600001,85.66
63,4713,6858,834.1779113769531,0.27,438760,438871,8620.840048217773,0.001,-444.20351891000007,86.08
63,4714,6872,836.7299926757812,0.27,438860,438971,7637.848715209961,0.001,-444.4578255800001,86.08
63,4715,6890,845.4268981933594,0.26,438960,439071,10806.495491027832,0.001,-450.4981682600001,86.09
63,4716,6907,832.6302734375,0.26,439060,439171,16552.865100097657,0.001,-453.1836693700001,86.09
63,4717,6923,850.2276062011719,0.26,439160,439271,11151.796124267577,0.001,-452.93508983,86.09
63,4718,6941,844.4233520507812,0.26,439260,439371,8124.377987670899,0.001,-454.72126946,86.09
63,4719,6956,844.1176086425781,0.26,439360,439471,7004.072311401367,0.001,-453.36992685000007,86.09
62,4720,6977,840.6534606933594,0.26,439460,439571,7597.738232421875,0.001,-448.7954047,86.09
62,4721,7000,842.10078125,0.25,439560,439671,10162.291470336913,0.001,-457.11475105000005,86.65
62,4722,7018,845.8603515625,0.25,439660,439771,8776.13148803711,0.001,-460.11554089000003,86.65
62,4723,7036,847.6773559570313,0.25,439760,439871,7258.929531860352,0.001,-452.76522639,86.65
62,4724,7050,836.2633544921875,0.24,439860,439971,8119.047546386719,0.001,-454.28221428000006,87.44
62,4725,7058,841.0951110839844,0.25,439900,440014,7108.940972900391,0.001,-451.62262598999996,86.87
