time/time_elapsed,train/actor_loss,train/learning_rate,train/critic_loss,time/total timesteps,train/n_updates,rollout/success rate,time/fps,time/episodes,rollout/ep_rew_mean,rollout/ep_len_mean
47420,5841.6076171875,0.001,631608.61171875,516961,416960,0.01,10,5175,-4621.35759363,99.68
47436,5898.86943359375,0.001,492680.140234375,517061,417060,0.01,10,5176,-4624.31663687,99.68
47458,5775.699658203125,0.001,794429.51328125,517161,417160,0.01,10,5177,-4709.03227855,99.68
47487,5804.8033203125,0.001,512373.453125,517261,417260,0.01,10,5178,-4693.09594402,99.68
47504,5842.96650390625,0.001,681208.866796875,517361,417360,0.01,10,5179,-4623.513267090001,99.68
47522,5795.8599609375,0.001,658797.343359375,517461,417460,0.01,10,5180,-4638.1148125400005,99.68
47540,5791.13076171875,0.001,651468.92421875,517561,417560,0.01,10,5181,-4615.98474427,99.68
47563,5946.59912109375,0.001,444762.001953125,517661,417660,0.01,10,5182,-4597.699641,99.68
47576,5885.539404296875,0.001,329765.7673828125,517761,417760,0.01,10,5183,-4617.12955134,99.68
47597,5873.0451171875,0.001,627066.79921875,517861,417860,0.01,10,5184,-4634.553248380001,99.68
47614,5752.812890625,0.001,599901.5361328125,517961,417960,0.01,10,5185,-4613.61411208,99.68
47639,5908.383251953125,0.001,661610.546875,518061,418060,0.01,10,5186,-4674.263495730001,99.68
47656,5803.862646484375,0.001,628089.486328125,518161,418160,0.01,10,5187,-4634.00464897,99.68
47677,5849.469287109375,0.001,715795.804296875,518261,418260,0.01,10,5188,-4628.168561529999,99.68
47698,5863.5060546875,0.001,667518.761328125,518361,418360,0.01,10,5189,-4580.73986263,99.68
47721,5821.349755859375,0.001,600163.4734375,518461,418460,0.01,10,5190,-4605.3856328,99.68
47734,5792.415283203125,0.001,715570.4572265625,518561,418560,0.01,10,5191,-4632.88238588,99.68
47754,5871.0462890625,0.001,775492.195703125,518661,418660,0.01,10,5192,-4605.46676303,99.68
47773,5886.062890625,0.001,583501.3021484375,518761,418760,0.01,10,5193,-4610.42874839,99.68
47792,5747.735595703125,0.001,668161.8296875,518861,418860,0.01,10,5194,-4622.995991510001,99.68
47814,5795.960791015625,0.001,463710.051953125,518961,418960,0.01,10,5195,-4621.97290568,99.68
47828,5909.476416015625,0.001,692936.983984375,519061,419060,0.01,10,5196,-4649.71047557,99.68
47851,5877.9064453125,0.001,629986.378125,519161,419160,0.01,10,5197,-4705.16554597,99.68
47870,5939.587548828125,0.001,575141.783203125,519261,419260,0.01,10,5198,-4743.586986050001,99.68
47889,5858.7896484375,0.001,536703.5708984375,519361,419360,0.01,10,5199,-4729.19305402,99.68
47913,5801.1314453125,0.001,616678.10546875,519461,419460,0.01,10,5200,-4775.86139405,99.68
47940,5840.97451171875,0.001,639479.1765625,519561,419560,0.01,10,5201,-4769.07398093,99.68
47967,5793.3416015625,0.001,424088.2654296875,519661,419660,0.01,10,5202,-4793.243323680001,99.68
47987,5910.00107421875,0.001,516212.9755859375,519761,419760,0.01,10,5203,-4858.944092370001,99.68
48004,5794.424267578125,0.001,895739.99765625,519861,419860,0.01,10,5204,-4838.48357427,99.68
48022,5868.08134765625,0.001,593931.7974609375,519961,419960,0.01,10,5205,-4852.438153530001,99.68
48038,5962.465185546875,0.001,379307.894921875,520061,420060,0.01,10,5206,-4808.814558329999,99.68
48068,5841.88681640625,0.001,625581.907421875,520161,420160,0.01,10,5207,-4875.63422324,99.68
48095,5900.376904296875,0.001,539707.7873046875,520261,420260,0.01,10,5208,-4852.7850163699995,99.68
48111,5955.84794921875,0.001,553266.0103515625,520361,420360,0.01,10,5209,-4795.68631172,99.68
48136,5934.014111328125,0.001,444085.03359375,520461,420460,0.01,10,5210,-4762.6272686699995,99.68
48163,5849.262353515625,0.001,527087.92109375,520561,420560,0.01,10,5211,-4803.1251415199995,99.68
48182,5826.5765625,0.001,443310.397265625,520661,420660,0.01,10,5212,-4779.7378779499995,99.68
48199,5811.13056640625,0.001,748761.641015625,520761,420760,0.01,10,5213,-4761.90683895,99.68
48218,5894.217919921875,0.001,688029.133203125,520861,420860,0.01,10,5214,-4715.35006904,99.68
48236,5835.624609375,0.001,379213.753515625,520961,420960,0.01,10,5215,-4690.99122676,99.68
48260,5812.219384765625,0.001,545822.15234375,521061,421060,0.01,10,5216,-4685.59903597,99.68
48283,5881.827001953125,0.001,603928.0953125,521161,421160,0.01,10,5217,-4712.7473221400005,99.68
48299,5865.224609375,0.001,350187.5970703125,521261,421260,0.01,10,5218,-4721.32127872,99.68
48327,5826.864306640625,0.001,720501.1546875,521361,421360,0.01,10,5219,-4800.94650988,99.68
48342,5831.9212890625,0.001,758962.92421875,521461,421460,0.01,10,5220,-4774.923113320001,99.68
48368,5803.324072265625,0.001,798655.64140625,521561,421560,0.01,10,5221,-4807.1653415,99.68
48385,5757.03759765625,0.001,663134.5701171875,521661,421660,0.01,10,5222,-4763.84599497,99.68
48403,5867.582666015625,0.001,555745.1193359375,521761,421760,0.01,10,5223,-4680.85224176,99.68
48419,5832.479443359375,0.001,822990.80703125,521861,421860,0.01,10,5224,-4688.43360785,99.68
48436,5834.058837890625,0.001,766716.71328125,521961,421960,0.01,10,5225,-4714.61237303,99.68
48452,5807.683154296875,0.001,443919.826171875,522061,422060,0.01,10,5226,-4696.531157310001,99.68
48467,5870.211376953125,0.001,631497.366796875,522161,422160,0.01,10,5227,-4653.101789650001,99.68
48505,5855.063525390625,0.001,446898.0947265625,522261,422260,0.01,10,5228,-4756.09111754,99.68
48518,5820.7498046875,0.001,574881.7486328125,522361,422360,0.01,10,5229,-4733.940643010001,99.68
48553,5754.70556640625,0.001,607342.042578125,522461,422460,0.01,10,5230,-4746.00397632,99.68
48567,5867.58076171875,0.001,658264.8724609375,522561,422560,0.01,10,5231,-4672.475223009999,99.68
48593,5877.80888671875,0.001,379305.0744140625,522661,422660,0.01,10,5232,-4651.50668042,99.68
48613,5864.618994140625,0.001,511732.875390625,522761,422760,0.01,10,5233,-4686.42573428,99.68
48638,5843.8525390625,0.001,420948.854296875,522861,422860,0.01,10,5234,-4681.18585759,99.68
48653,5878.766064453125,0.001,460135.798046875,522961,422960,0.01,10,5235,-4740.95202152,99.68
48674,5861.19697265625,0.001,643049.633984375,523061,423060,0.01,10,5236,-4769.0334218,99.68
48702,5945.0896484375,0.001,379174.5216796875,523161,423160,0.01,10,5237,-4830.99831436,99.68
48719,5828.564208984375,0.001,545757.937890625,523261,423260,0.01,10,5238,-4826.57383798,99.68
48741,5806.7775390625,0.001,491179.28828125,523361,423360,0.01,10,5239,-4829.80648904,99.68
48763,5901.220556640625,0.001,716935.0046875,523461,423460,0.01,10,5240,-4812.33651083,99.68
48781,5917.79375,0.001,525601.722265625,523561,423560,0.01,10,5241,-4787.92833963,99.68
48804,5866.997216796875,0.001,395018.0541015625,523661,423660,0.01,10,5242,-4776.94309281,99.68
48828,5842.2236328125,0.001,642056.00625,523761,423760,0.01,10,5243,-4841.7817611,99.68
48845,5834.371826171875,0.001,625632.722265625,523861,423860,0.01,10,5244,-4840.43638105,99.68
48864,5824.53955078125,0.001,664144.9755859375,523961,423960,0.01,10,5245,-4792.000523539999,99.68
48883,5901.9392578125,0.001,337062.2412109375,524061,424060,0.01,10,5246,-4750.06215964,99.68
48903,5849.837890625,0.001,897498.94375,524161,424160,0.01,10,5247,-4776.770854259999,99.68
48922,5875.5494140625,0.001,1007597.676953125,524261,424260,0.01,10,5248,-4724.27444836,99.68
48948,5886.552197265625,0.001,471314.769921875,524361,424360,0.01,10,5249,-4708.14693084,99.68
48969,5899.07587890625,0.001,659018.60703125,524461,424460,0.01,10,5250,-4705.187060610001,99.68
48988,5808.74169921875,0.001,603591.725390625,524561,424560,0.01,10,5251,-4668.9835536,99.68
49007,5790.38037109375,0.001,529898.6826171875,524661,424660,0.01,10,5252,-4583.1553766100005,99.68
49028,5847.554736328125,0.001,545828.6921875,524761,424760,0.01,10,5253,-4519.91756905,99.68
49054,5921.10732421875,0.001,475159.620703125,524861,424860,0.01,10,5254,-4511.26702097,99.68
49074,5848.876171875,0.001,507353.66015625,524961,424960,0.01,10,5255,-4491.91207425,99.68
49098,5865.3564453125,0.001,485474.2341796875,525061,425060,0.01,10,5256,-4480.955010830001,99.68
49114,5878.70146484375,0.001,365608.3984375,525161,425160,0.01,10,5257,-4495.5201107600005,99.68
49136,5885.308251953125,0.001,429229.462890625,525261,425260,0.01,10,5258,-4512.9040703400005,99.68
49161,5928.72138671875,0.001,436418.0427734375,525361,425360,0.01,10,5259,-4579.632078080001,99.68
49184,5828.861181640625,0.001,589344.62421875,525461,425460,0.01,10,5260,-4588.250851770001,99.68
49198,5822.95029296875,0.001,457099.234375,525561,425560,0.01,10,5261,-4621.37764125,99.68
49221,5887.73583984375,0.001,676760.535546875,525661,425660,0.01,10,5262,-4594.31887617,99.68
49246,5864.97734375,0.001,600781.9095703125,525761,425760,0.01,10,5263,-4550.73778729,99.68
49268,5883.294970703125,0.001,425779.8849609375,525861,425860,0.01,10,5264,-4531.93884355,99.68
49298,5831.6125,0.001,665402.45703125,525961,425960,0.01,10,5265,-4507.46354054,99.68
49311,5825.83740234375,0.001,669760.9046875,526061,426060,0.01,10,5266,-4494.5932387600005,99.68
49328,5904.172998046875,0.001,391214.9287109375,526161,426160,0.01,10,5267,-4513.32795158,99.68
49344,5898.16650390625,0.001,458148.4796875,526261,426260,0.01,10,5268,-4588.01062759,99.68
49359,5869.0740234375,0.001,853264.7759765625,526361,426360,0.01,10,5269,-4629.265601110001,99.68
49379,5866.87080078125,0.001,436094.4373046875,526461,426460,0.0,10,5270,-4696.81668227,100.0
49392,5872.369384765625,0.001,324124.3626953125,526561,426560,0.0,10,5271,-4662.43000558,100.0
49406,5814.521435546875,0.001,540836.2673828125,526661,426660,0.0,10,5272,-4651.914028859999,100.0
49428,5864.512548828125,0.001,534751.95390625,526761,426760,0.0,10,5273,-4655.95510868,100.0
49450,5784.2619140625,0.001,650814.826171875,526861,426860,0.0,10,5274,-4587.3114876,100.0
49471,5894.78173828125,0.001,584771.89453125,526961,426960,0.0,10,5275,-4544.99983423,100.0
49495,5773.33408203125,0.001,449498.1267578125,527061,427060,0.0,10,5276,-4609.412167639999,100.0
49516,5764.8955078125,0.001,617265.5015625,527161,427160,0.0,10,5277,-4579.73327692,100.0
49536,5874.037646484375,0.001,491684.0966796875,527261,427260,0.0,10,5278,-4651.05347034,100.0
49555,5785.979443359375,0.001,578236.1119140625,527361,427360,0.0,10,5279,-4691.32712474,100.0
49573,5854.990234375,0.001,368544.3154296875,527461,427460,0.0,10,5280,-4638.864626740001,100.0
49593,5854.327197265625,0.001,543869.699609375,527561,427560,0.0,10,5281,-4680.326886569999,100.0
49612,5785.0845703125,0.001,357542.8359375,527661,427660,0.0,10,5282,-4690.45145294,100.0
49632,5894.4818359375,0.001,464017.225390625,527761,427760,0.0,10,5283,-4614.42611398,100.0
49650,5787.680908203125,0.001,680420.28515625,527861,427860,0.0,10,5284,-4623.022062749999,100.0
49675,5821.93203125,0.001,559441.1986328125,527961,427960,0.0,10,5285,-4626.75570895,100.0
49694,5869.629248046875,0.001,480505.7486328125,528061,428060,0.0,10,5286,-4538.212984469999,100.0
49718,5838.5091796875,0.001,587451.0013671875,528161,428160,0.0,10,5287,-4579.382860369999,100.0
49736,5837.158447265625,0.001,483261.266796875,528261,428260,0.0,10,5288,-4552.276588739999,100.0
49762,5844.81328125,0.001,812269.6603515625,528361,428360,0.0,10,5289,-4554.33221326,100.0
49781,5876.866845703125,0.001,621680.606640625,528461,428460,0.0,10,5290,-4510.42335344,100.0
49802,5911.131884765625,0.001,644758.266015625,528561,428560,0.0,10,5291,-4514.613598700001,100.0
49818,5873.38876953125,0.001,746018.68046875,528661,428660,0.0,10,5292,-4520.77451259,100.0
49832,5802.771630859375,0.001,735063.446484375,528761,428760,0.0,10,5293,-4542.994107840001,100.0
49855,5909.473681640625,0.001,481942.026171875,528861,428860,0.0,10,5294,-4559.471567140001,100.0
49885,5808.652392578125,0.001,473131.94296875,528961,428960,0.0,10,5295,-4578.17460233,100.0
49905,5790.90732421875,0.001,612149.94921875,529061,429060,0.0,10,5296,-4579.247749690001,100.0
49922,5782.996533203125,0.001,699710.0439453125,529161,429160,0.0,10,5297,-4579.11114551,100.0
49950,5817.291845703125,0.001,646064.691796875,529261,429260,0.0,10,5298,-4613.08707803,100.0
49968,5766.167822265625,0.001,1031964.573828125,529361,429360,0.0,10,5299,-4612.00954911,100.0
49995,5834.773486328125,0.001,729062.484765625,529461,429460,0.0,10,5300,-4636.48736352,100.0
50024,5834.665234375,0.001,477772.1802734375,529561,429560,0.0,10,5301,-4666.8284837,100.0
50038,5843.472216796875,0.001,556013.033984375,529661,429660,0.0,10,5302,-4643.03137246,100.0
50060,5851.28603515625,0.001,570360.2736328125,529761,429760,0.0,10,5303,-4591.15271745,100.0
50080,5885.353466796875,0.001,237204.8759765625,529861,429860,0.0,10,5304,-4567.64290073,100.0
50094,5833.16025390625,0.001,576183.6515625,529961,429960,0.0,10,5305,-4538.905852609999,100.0
50112,5863.280517578125,0.001,656248.4228515625,530061,430060,0.0,10,5306,-4596.59902412,100.0
50134,5916.372509765625,0.001,715221.4310546875,530161,430160,0.0,10,5307,-4533.70089094,100.0
50158,5793.9708984375,0.001,247324.978125,530261,430260,0.0,10,5308,-4522.712817189999,100.0
50177,5876.9798828125,0.001,440045.2583984375,530361,430360,0.0,10,5309,-4544.485353489999,100.0
50197,5889.34658203125,0.001,619780.59140625,530461,430460,0.0,10,5310,-4579.77073878,100.0
50215,5907.5484375,0.001,284617.440234375,530561,430560,0.0,10,5311,-4551.91906394,100.0
50238,5884.202490234375,0.001,410141.6373046875,530661,430660,0.0,10,5312,-4537.322689709999,100.0
50255,5864.43427734375,0.001,698303.463671875,530761,430760,0.0,10,5313,-4544.58122264,100.0
50274,5899.12958984375,0.001,574551.975,530861,430860,0.0,10,5314,-4545.51414943,100.0
50292,5790.8396484375,0.001,697693.8078125,530961,430960,0.0,10,5315,-4598.396561569999,100.0
50307,5772.51552734375,0.001,644906.639453125,531061,431060,0.0,10,5316,-4603.905004339999,100.0
50321,5919.959716796875,0.001,514394.483203125,531161,431160,0.0,10,5317,-4561.33035802,100.0
50340,5772.076904296875,0.001,751461.2453125,531261,431260,0.0,10,5318,-4534.655933259999,100.0
50360,5827.5484375,0.001,500260.078515625,531361,431360,0.0,10,5319,-4466.847416609999,100.0
50374,5875.20625,0.001,584405.9455078125,531461,431460,0.0,10,5320,-4466.9908276999995,100.0
50394,5828.497900390625,0.001,658954.7529296875,531561,431560,0.0,10,5321,-4452.485711109998,100.0
50412,5809.95869140625,0.001,697416.666796875,531661,431660,0.0,10,5322,-4478.153426839998,100.0
50431,5855.45654296875,0.001,515323.6306640625,531761,431760,0.0,10,5323,-4523.622882229999,100.0
50450,5849.414599609375,0.001,607018.8771484375,531861,431860,0.0,10,5324,-4545.300589759999,100.0
50468,5844.602490234375,0.001,519187.3125,531961,431960,0.0,10,5325,-4532.468164629999,100.0
50489,5862.29609375,0.001,407167.71640625,532061,432060,0.0,10,5326,-4581.94458169,100.0
50508,5814.44765625,0.001,641022.035546875,532161,432160,0.0,10,5327,-4570.902648339999,100.0
50528,5872.311474609375,0.001,710641.2966796875,532261,432260,0.0,10,5328,-4459.411198469999,100.0
50553,5909.55419921875,0.001,365996.77734375,532361,432360,0.0,10,5329,-4466.9224837599995,100.0
50575,5849.33310546875,0.001,422769.516796875,532461,432460,0.0,10,5330,-4439.52086743,100.0
50599,5908.452685546875,0.001,638928.1619140625,532561,432560,0.0,10,5331,-4574.3065075,100.0
50620,5897.913720703125,0.001,368351.0435546875,532661,432660,0.0,10,5332,-4584.7666589499995,100.0
50640,5883.769970703125,0.001,892442.282421875,532761,432760,0.0,10,5333,-4577.62044209,100.0
50659,5881.2693359375,0.001,714228.9154296875,532861,432860,0.0,10,5334,-4568.500259609999,100.0
50680,5897.385791015625,0.001,598634.924609375,532961,432960,0.0,10,5335,-4557.1636814700005,100.0
50702,5930.381884765625,0.001,462558.3546875,533061,433060,0.0,10,5336,-4503.135540979999,100.0
50719,5924.14423828125,0.001,445282.34765625,533161,433160,0.0,10,5337,-4468.18390045,100.0
50737,5823.702880859375,0.001,647199.19609375,533261,433260,0.0,10,5338,-4480.012315569999,100.0
50754,5852.608056640625,0.001,467958.209375,533361,433360,0.0,10,5339,-4413.45536719,100.0
50768,5793.12412109375,0.001,630514.0298828125,533461,433460,0.0,10,5340,-4430.44788665,100.0
50795,5884.446533203125,0.001,550949.3486328125,533561,433560,0.0,10,5341,-4430.04149034,100.0
50810,5860.404736328125,0.001,462019.559375,533661,433660,0.0,10,5342,-4432.596383659999,100.0
50830,5862.000537109375,0.001,531736.1333984375,533761,433760,0.0,10,5343,-4411.91813732,100.0
50854,5817.644677734375,0.001,421945.939453125,533861,433860,0.0,10,5344,-4412.9034456,100.0
50869,5862.587060546875,0.001,633815.057421875,533961,433960,0.0,10,5345,-4454.5788480500005,100.0
50890,5883.81689453125,0.001,416872.184375,534061,434060,0.0,10,5346,-4434.5575949700005,100.0
50914,5862.9271484375,0.001,608915.765234375,534161,434160,0.0,10,5347,-4429.027830700001,100.0
50938,5907.79482421875,0.001,519323.964453125,534261,434260,0.0,10,5348,-4506.81763782,100.0
50956,5812.565771484375,0.001,683470.665625,534361,434360,0.0,10,5349,-4488.52648914,100.0
50973,5858.991015625,0.001,627387.72890625,534461,434460,0.0,10,5350,-4442.76055627,100.0
50986,5852.339990234375,0.001,404570.517578125,534561,434560,0.0,10,5351,-4449.2686889199995,100.0
51008,5798.0205078125,0.001,659724.1951171875,534661,434660,0.0,10,5352,-4503.578491859999,100.0
51026,5938.856005859375,0.001,666007.139453125,534761,434760,0.0,10,5353,-4567.97950863,100.0
51042,5850.940771484375,0.001,653435.886328125,534861,434860,0.0,10,5354,-4477.960764099999,100.0
51067,5946.408642578125,0.001,566535.043359375,534961,434960,0.0,10,5355,-4442.17045602,100.0
51081,5883.729296875,0.001,673491.1748046875,535061,435060,0.0,10,5356,-4465.736475859999,100.0
51105,5898.94404296875,0.001,553355.1109375,535161,435160,0.0,10,5357,-4462.087426020001,100.0
51123,5933.2763671875,0.001,580234.8576171875,535261,435260,0.0,10,5358,-4481.2634793199995,100.0
51140,5927.419189453125,0.001,346073.439453125,535361,435360,0.0,10,5359,-4448.03622492,100.0
51159,5814.293896484375,0.001,1068058.248046875,535461,435460,0.0,10,5360,-4449.64155158,100.0
51180,5864.865673828125,0.001,678082.8974609375,535561,435560,0.0,10,5361,-4448.96786767,100.0
51203,5857.432958984375,0.001,443908.809375,535661,435660,0.0,10,5362,-4440.718745669999,100.0
51230,5925.0892578125,0.001,700928.712890625,535761,435760,0.0,10,5363,-4466.2246583,100.0
51249,5940.580810546875,0.001,647350.365625,535861,435860,0.0,10,5364,-4524.41758186,100.0
51267,5918.395068359375,0.001,643512.0705078125,535961,435960,0.0,10,5365,-4555.51340457,100.0
51283,5866.19970703125,0.001,492633.941796875,536061,436060,0.0,10,5366,-4575.14523941,100.0
51302,5944.516796875,0.001,900435.0078125,536161,436160,0.0,10,5367,-4554.49870953,100.0
51321,5937.6705078125,0.001,412277.3453125,536261,436260,0.0,10,5368,-4563.52726161,100.0
51341,5971.517236328125,0.001,528600.4154296875,536361,436360,0.0,10,5369,-4518.558337910001,100.0
51360,5796.4220703125,0.001,993886.21640625,536461,436460,0.0,10,5370,-4469.665848110001,100.0
51378,5872.8546875,0.001,664316.13984375,536561,436560,0.0,10,5371,-4444.6645316700005,100.0
51403,5937.555712890625,0.001,384751.516796875,536661,436660,0.0,10,5372,-4501.317552140001,100.0
51417,5928.12822265625,0.001,593677.9548828125,536761,436760,0.0,10,5373,-4498.25991958,100.0
51439,5902.532421875,0.001,693308.111328125,536861,436860,0.0,10,5374,-4501.23666412,100.0
51458,5873.050732421875,0.001,798671.21640625,536961,436960,0.0,10,5375,-4530.341531929999,100.0
51484,5949.45322265625,0.001,511870.105078125,537061,437060,0.0,10,5376,-4473.052575379999,100.0
51504,5897.658203125,0.001,505846.4201171875,537161,437160,0.0,10,5377,-4475.65863641,100.0
51522,5915.476513671875,0.001,620966.692578125,537261,437260,0.0,10,5378,-4449.13322049,100.0
51540,5979.481787109375,0.001,418553.494140625,537361,437360,0.0,10,5379,-4386.21724324,100.0
51560,5927.124658203125,0.001,397657.812890625,537461,437460,0.0,10,5380,-4444.97499177,100.0
51574,5885.360595703125,0.001,414654.3998046875,537561,437560,0.0,10,5381,-4421.80907403,100.0
51591,5912.8951171875,0.001,415050.4876953125,537661,437660,0.0,10,5382,-4428.162925200001,100.0
51609,5913.927099609375,0.001,563954.5974609375,537761,437760,0.0,10,5383,-4530.201259210001,100.0
51623,5932.085693359375,0.001,736769.73671875,537861,437860,0.0,10,5384,-4533.239588890001,100.0
51646,5916.85068359375,0.001,559453.6326171875,537961,437960,0.0,10,5385,-4561.197012770001,100.0
51660,5911.70458984375,0.001,684242.901953125,538061,438060,0.0,10,5386,-4588.1279447100005,100.0
51678,5973.784521484375,0.001,487553.4423828125,538161,438160,0.0,10,5387,-4543.735822690001,100.0
51697,5978.558349609375,0.001,567216.0955078125,538261,438260,0.0,10,5388,-4540.961715170001,100.0
51714,5975.873779296875,0.001,584535.058984375,538361,438360,0.0,10,5389,-4551.342654710001,100.0
51728,5912.928369140625,0.001,699762.9064453125,538461,438460,0.0,10,5390,-4560.4561708,100.0
51743,5996.81455078125,0.001,476682.967578125,538561,438560,0.0,10,5391,-4522.970245580001,100.0
51760,5983.337255859375,0.001,507718.28671875,538661,438660,0.0,10,5392,-4538.869136720001,100.0
51778,5901.501513671875,0.001,464134.3998046875,538761,438760,0.0,10,5393,-4520.17085748,100.0
51796,5894.160205078125,0.001,382735.7587890625,538861,438860,0.0,10,5394,-4492.2452996600005,100.0
51816,5874.537744140625,0.001,853888.906640625,538961,438960,0.0,10,5395,-4473.749889950001,100.0
51832,5982.6822265625,0.001,548007.475,539061,439060,0.0,10,5396,-4455.14908928,100.0
51845,5943.517626953125,0.001,515003.4556640625,539161,439160,0.0,10,5397,-4442.74146897,100.0
51867,5904.96376953125,0.001,635318.499609375,539261,439260,0.0,10,5398,-4413.0374330800005,100.0
51885,5981.033935546875,0.001,674041.103125,539361,439360,0.0,10,5399,-4443.495936480001,100.0
51906,5886.786376953125,0.001,639461.093359375,539461,439460,0.0,10,5400,-4384.30073549,100.0
51924,5751.892236328125,0.001,829379.19296875,539561,439560,0.0,10,5401,-4365.844807140001,100.0
51944,5893.995556640625,0.001,384631.4078125,539661,439660,0.0,10,5402,-4363.38376363,100.0
51962,5932.8015625,0.001,701279.739453125,539761,439760,0.0,10,5403,-4340.937637190001,100.0
51982,5890.387451171875,0.001,556164.25390625,539861,439860,0.0,10,5404,-4439.820201990001,100.0
52012,5953.3029296875,0.001,623702.3376953125,539961,439960,0.0,10,5405,-4471.7152767200005,100.0
52032,5971.73515625,0.001,632368.5666015625,540061,440060,0.0,10,5406,-4427.58785838,100.0
52051,5965.7044921875,0.001,570346.4125,540161,440160,0.0,10,5407,-4430.66459228,100.0
52075,5979.55947265625,0.001,664796.7796875,540261,440260,0.0,10,5408,-4445.981690030001,100.0
52097,5955.826220703125,0.001,359772.3076171875,540361,440360,0.0,10,5409,-4462.31064727,100.0
52114,5955.967578125,0.001,358087.3826171875,540461,440460,0.0,10,5410,-4427.35307414,100.0
52130,5890.542724609375,0.001,416122.078515625,540561,440560,0.0,10,5411,-4419.021562450001,100.0
52146,6006.687109375,0.001,563703.52734375,540661,440660,0.0,10,5412,-4413.97076646,100.0
52163,5958.76103515625,0.001,544335.365625,540761,440760,0.0,10,5413,-4467.45658674,100.0
52182,5872.616455078125,0.001,941153.2384765625,540861,440860,0.0,10,5414,-4515.85771214,100.0
52206,5960.638671875,0.001,739005.573046875,540961,440960,0.0,10,5415,-4470.1725541000005,100.0
52222,5949.169580078125,0.001,762567.34921875,541061,441060,0.0,10,5416,-4506.31752783,100.0
52241,6000.761767578125,0.001,584121.5732421875,541161,441160,0.0,10,5417,-4511.37231395,100.0
52258,5923.50654296875,0.001,949175.651953125,541261,441260,0.0,10,5418,-4522.704785669999,100.0
52274,5935.322021484375,0.001,493253.1673828125,541361,441360,0.0,10,5419,-4599.62982098,100.0
52302,5926.8853515625,0.001,447754.61875,541461,441460,0.0,10,5420,-4666.23964735,100.0
52321,5965.2669921875,0.001,470962.14921875,541561,441560,0.0,10,5421,-4689.52396294,100.0
52334,5975.65166015625,0.001,471706.8701171875,541661,441660,0.0,10,5422,-4651.3664254800005,100.0
52353,5988.015625,0.001,542325.721484375,541761,441760,0.0,10,5423,-4645.46417706,100.0
52373,6100.9423828125,0.001,702428.90546875,541861,441860,0.0,10,5424,-4651.828239810001,100.0
52390,6028.144775390625,0.001,489904.88359375,541961,441960,0.0,10,5425,-4657.09232639,100.0
52414,5948.540087890625,0.001,540486.3078125,542061,442060,0.0,10,5426,-4634.130732920001,100.0
52435,5881.28447265625,0.001,685339.7125,542161,442160,0.0,10,5427,-4640.08145574,100.0
52451,5821.110107421875,0.001,558814.676171875,542261,442260,0.0,10,5428,-4664.029875380001,100.0
52471,5867.970654296875,0.001,475177.866796875,542361,442360,0.0,10,5429,-4695.96624273,100.0
52486,5929.37822265625,0.001,585451.9861328125,542461,442460,0.0,10,5430,-4719.15778261,100.0
52515,5937.0052734375,0.001,600423.9853515625,542561,442560,0.0,10,5431,-4664.56173917,100.0
52533,5926.760400390625,0.001,584129.03359375,542661,442660,0.0,10,5432,-4661.28346925,100.0
52549,5952.096875,0.001,561685.373828125,542761,442760,0.0,10,5433,-4632.84328138,100.0
52566,6006.238330078125,0.001,590114.41328125,542861,442860,0.0,10,5434,-4595.4740842599995,100.0
52586,5952.065234375,0.001,474366.6232421875,542961,442960,0.0,10,5435,-4588.98281272,100.0
52611,5912.511376953125,0.001,668419.646875,543061,443060,0.0,10,5436,-4630.94664599,100.0
52631,5997.2978515625,0.001,436339.1357421875,543161,443160,0.0,10,5437,-4627.7530905799995,100.0
52648,5920.738720703125,0.001,462209.67265625,543261,443260,0.0,10,5438,-4589.794317270001,100.0
52668,5952.605224609375,0.001,634741.0759765625,543361,443360,0.0,10,5439,-4596.41053773,100.0
52688,5928.891796875,0.001,805017.9970703125,543461,443460,0.0,10,5440,-4605.6055982200005,100.0
52707,5969.86396484375,0.001,350382.1375,543561,443560,0.0,10,5441,-4616.54591477,100.0
52725,5947.904736328125,0.001,462452.8404296875,543661,443660,0.0,10,5442,-4635.235746310001,100.0
52748,5960.347216796875,0.001,561077.25390625,543761,443760,0.0,10,5443,-4650.543143690001,100.0
52769,5985.397802734375,0.001,518727.8794921875,543861,443860,0.0,10,5444,-4654.48020744,100.0
52786,5954.510009765625,0.001,813160.7642578125,543961,443960,0.0,10,5445,-4672.58234031,100.0
52804,5997.524560546875,0.001,602891.3599609375,544061,444060,0.0,10,5446,-4676.57482058,100.0
52824,5976.584130859375,0.001,657787.1177734375,544161,444160,0.0,10,5447,-4677.821725250001,100.0
52841,5978.127099609375,0.001,660869.646484375,544261,444260,0.0,10,5448,-4628.44819105,100.0
52859,5923.56201171875,0.001,600937.455078125,544361,444360,0.0,10,5449,-4637.93542174,100.0
52881,5937.17578125,0.001,676146.827734375,544461,444460,0.0,10,5450,-4637.87610019,100.0
52904,5957.96220703125,0.001,630515.3359375,544561,444560,0.0,10,5451,-4638.682917609999,100.0
52926,5939.296484375,0.001,683394.641796875,544661,444660,0.0,10,5452,-4619.6621747399995,100.0
52945,5951.810205078125,0.001,563091.2484375,544761,444760,0.0,10,5453,-4581.15421059,100.0
52971,6028.439208984375,0.001,570067.1234375,544861,444860,0.0,10,5454,-4684.28240493,100.0
