time/total timesteps,train/n_updates,rollout/success rate,time/fps,rollout/ep_rew_mean,time/time_elapsed,time/episodes,train/critic_loss,train/learning_rate,train/actor_loss,rollout/ep_len_mean
766938,666920,0.0,23,-4423.4456383100005,32752,7677,288790.7392578125,0.001,5389.999365234375,100.0
767038,667020,0.0,23,-4380.638592390001,32767,7678,374442.0939453125,0.001,5362.073095703125,100.0
767138,667120,0.0,23,-4405.22998041,32795,7679,499250.603515625,0.001,5445.548876953125,100.0
767238,667220,0.0,23,-4372.49498089,32818,7680,559244.4109375,0.001,5413.668701171875,100.0
767338,667320,0.0,23,-4445.994752559999,32831,7681,534049.70234375,0.001,5314.77783203125,100.0
767438,667420,0.0,23,-4404.57996372,32849,7682,491132.4458984375,0.001,5365.55546875,100.0
767538,667520,0.0,23,-4427.34453547,32868,7683,538532.662890625,0.001,5387.747607421875,100.0
767638,667620,0.0,23,-4469.86997435,32883,7684,697196.42109375,0.001,5364.136865234375,100.0
767738,667720,0.0,23,-4488.29472021,32899,7685,545578.4734375,0.001,5334.414013671875,100.0
767838,667820,0.0,23,-4497.229060080001,32916,7686,465510.296484375,0.001,5398.025537109375,100.0
767938,667920,0.0,23,-4421.24443273,32935,7687,494535.742578125,0.001,5423.378271484375,100.0
768038,668020,0.0,23,-4404.63960093,32952,7688,737713.7201171875,0.001,5357.325341796875,100.0
768138,668120,0.0,23,-4408.83742235,32972,7689,571428.64375,0.001,5332.896142578125,100.0
768238,668220,0.0,23,-4489.27541783,32997,7690,725744.840625,0.001,5451.32470703125,100.0
768338,668320,0.0,23,-4505.16679532,33018,7691,576109.23515625,0.001,5264.901220703125,100.0
768438,668420,0.0,23,-4555.967829010001,33036,7692,788419.244921875,0.001,5319.949365234375,100.0
768538,668520,0.0,23,-4565.24833693,33057,7693,526330.748046875,0.001,5340.68701171875,100.0
768638,668620,0.0,23,-4590.701419610001,33075,7694,577719.811328125,0.001,5400.343408203125,100.0
768738,668720,0.0,23,-4582.938771429999,33094,7695,400994.209765625,0.001,5429.374072265625,100.0
768838,668820,0.0,23,-4529.67803083,33112,7696,480606.69677734375,0.001,5395.396533203125,100.0
768938,668920,0.0,23,-4546.349606899999,33130,7697,700462.669140625,0.001,5307.17705078125,100.0
769038,669020,0.0,23,-4573.77856901,33156,7698,531925.1255859375,0.001,5338.707958984375,100.0
769138,669120,0.0,23,-4526.70258383,33172,7699,542589.4677734375,0.001,5334.147412109375,100.0
769238,669220,0.0,23,-4562.416776089999,33189,7700,459649.458984375,0.001,5420.86171875,100.0
769338,669320,0.0,23,-4583.632430809999,33208,7701,487801.59833984374,0.001,5394.015869140625,100.0
769438,669420,0.0,23,-4533.450972189999,33226,7702,466077.6341796875,0.001,5370.804443359375,100.0
769538,669520,0.0,23,-4508.505286029999,33242,7703,726097.065625,0.001,5239.6705078125,100.0
769638,669620,0.0,23,-4511.99417545,33263,7704,746788.0685546875,0.001,5336.776904296875,100.0
769738,669720,0.0,23,-4537.68345298,33279,7705,509656.355859375,0.001,5413.55947265625,100.0
769838,669820,0.0,23,-4462.06499368,33297,7706,378127.6581054687,0.001,5418.38623046875,100.0
769938,669920,0.0,23,-4481.96472245,33318,7707,552624.5966796875,0.001,5428.0388671875,100.0
770038,670020,0.0,23,-4499.13367773,33341,7708,666865.56640625,0.001,5349.27451171875,100.0
770138,670120,0.0,23,-4452.317994030001,33364,7709,520099.80244140624,0.001,5459.978271484375,100.0
770238,670220,0.0,23,-4429.694886190001,33383,7710,607526.61953125,0.001,5360.910498046875,100.0
770338,670320,0.0,23,-4384.506299219999,33408,7711,507304.996875,0.001,5393.533154296875,100.0
770438,670420,0.0,23,-4416.149686719999,33423,7712,488134.59453125,0.001,5340.05419921875,100.0
770538,670520,0.0,23,-4429.706596839999,33446,7713,418213.45234375,0.001,5370.030322265625,100.0
770638,670620,0.0,23,-4462.107521769999,33466,7714,484169.6244140625,0.001,5349.288720703125,100.0
770738,670720,0.0,23,-4482.60928708,33481,7715,595797.2130859375,0.001,5314.8203125,100.0
770838,670820,0.0,23,-4442.212741599999,33499,7716,442935.7771484375,0.001,5412.61953125,100.0
770938,670920,0.0,23,-4405.5509203599995,33517,7717,428777.76591796876,0.001,5317.5189453125,100.0
771038,671020,0.0,22,-4413.670453399999,33532,7718,688250.79453125,0.001,5356.1109375,100.0
771138,671120,0.0,22,-4376.23427665,33552,7719,497089.2330078125,0.001,5372.961865234375,100.0
771238,671220,0.0,22,-4396.976187239999,33568,7720,395042.569921875,0.001,5388.40771484375,100.0
771338,671320,0.0,22,-4383.97353759,33586,7721,597474.9060546875,0.001,5339.4982421875,100.0
771438,671420,0.0,22,-4412.87518456,33606,7722,752487.1853515625,0.001,5359.435107421875,100.0
771538,671520,0.0,22,-4382.69461331,33624,7723,679821.968359375,0.001,5418.3232421875,100.0
771638,671620,0.0,22,-4440.23747147,33651,7724,659658.669921875,0.001,5333.738134765625,100.0
771738,671720,0.0,22,-4474.98496116,33668,7725,386055.1291015625,0.001,5268.672900390625,100.0
771838,671820,0.0,22,-4476.19517943,33687,7726,312022.5814453125,0.001,5370.371630859375,100.0
771938,671920,0.0,22,-4477.30217686,33704,7727,497783.1490234375,0.001,5375.730615234375,100.0
772038,672020,0.0,22,-4524.38969345,33717,7728,479414.508984375,0.001,5256.544677734375,100.0
772138,672120,0.0,22,-4475.88142256,33741,7729,521475.31953125,0.001,5358.005126953125,100.0
772238,672220,0.0,22,-4470.69097276,33762,7730,485345.9451171875,0.001,5372.790869140625,100.0
772338,672320,0.0,22,-4456.329950019999,33780,7731,462439.11572265625,0.001,5319.697607421875,100.0
772438,672420,0.0,22,-4446.0074669,33793,7732,686258.8720703125,0.001,5353.42158203125,100.0
772538,672520,0.0,22,-4459.29430876,33812,7733,514442.1400390625,0.001,5360.9005859375,100.0
772638,672620,0.0,22,-4494.81478104,33827,7734,249315.3861328125,0.001,5399.17822265625,100.0
772738,672720,0.0,22,-4484.792328129999,33843,7735,454336.962109375,0.001,5329.084326171875,100.0
772838,672820,0.0,22,-4452.885627279999,33860,7736,298385.335546875,0.001,5367.497412109375,100.0
772938,672920,0.0,22,-4445.55129315,33885,7737,667161.9896484375,0.001,5334.69228515625,100.0
773038,673020,0.0,22,-4497.0026033700005,33917,7738,486823.850390625,0.001,5337.7798828125,100.0
773138,673120,0.0,22,-4458.034364249999,33930,7739,760658.647265625,0.001,5333.14326171875,100.0
773238,673220,0.0,22,-4426.140776499999,33952,7740,399871.7474609375,0.001,5428.056201171875,100.0
773338,673320,0.0,22,-4431.874552939999,33965,7741,642250.467578125,0.001,5341.582568359375,100.0
773438,673420,0.0,22,-4384.518604129999,33981,7742,440844.830859375,0.001,5304.889697265625,100.0
773538,673520,0.0,22,-4403.8551522299995,33995,7743,444222.4453125,0.001,5341.99365234375,100.0
773638,673620,0.0,22,-4399.71198658,34008,7744,898552.6326171875,0.001,5254.042578125,100.0
773738,673720,0.0,22,-4428.863482389999,34023,7745,584832.2111328125,0.001,5321.0921875,100.0
773838,673820,0.0,22,-4471.290668819999,34040,7746,437491.4357421875,0.001,5273.403466796875,100.0
773938,673920,0.0,22,-4457.909674009999,34059,7747,377163.6474609375,0.001,5409.669921875,100.0
774038,674020,0.0,22,-4481.52452901,34078,7748,442993.0372070313,0.001,5312.025,100.0
774105,674100,0.01,22,-4432.917082049999,34090,7749,527174.6359375,0.001,5349.235888671875,99.67
774205,674200,0.01,22,-4399.78980209,34110,7750,526647.5631835938,0.001,5343.87900390625,99.67
774305,674300,0.01,22,-4376.521318349999,34128,7751,332455.2248046875,0.001,5286.920947265625,99.67
774405,674400,0.01,22,-4350.69204217,34143,7752,528389.17265625,0.001,5414.053369140625,99.67
774505,674500,0.01,22,-4234.62472703,34160,7753,576877.1615234375,0.001,5327.53310546875,99.67
774605,674600,0.01,22,-4191.87825089,34181,7754,372347.5673828125,0.001,5354.959033203125,99.67
774705,674700,0.01,22,-4188.23773506,34194,7755,545628.5223632812,0.001,5379.280419921875,99.67
774805,674800,0.01,22,-4201.2527900899995,34209,7756,455427.1994140625,0.001,5279.517333984375,99.67
774905,674900,0.01,22,-4267.143628,34226,7757,508521.3134765625,0.001,5284.749072265625,99.67
775005,675000,0.01,22,-4307.791193839999,34250,7758,521788.38330078125,0.001,5383.63876953125,99.67
775105,675100,0.01,22,-4303.13238912,34267,7759,496121.5342773438,0.001,5336.49384765625,99.67
775205,675200,0.01,22,-4299.17216699,34283,7760,429368.36181640625,0.001,5358.00859375,99.67
775305,675300,0.01,22,-4254.688676,34302,7761,437944.2951171875,0.001,5229.436279296875,99.67
775405,675400,0.01,22,-4245.50895863,34316,7762,369155.28447265626,0.001,5342.231591796875,99.67
775505,675500,0.01,22,-4243.8743092800005,34332,7763,739832.0609375,0.001,5256.797412109375,99.67
775605,675600,0.01,22,-4190.399875659999,34353,7764,408421.0755859375,0.001,5244.553173828125,99.67
775705,675700,0.01,22,-4223.0674071799995,34376,7765,353323.759375,0.001,5350.42509765625,99.67
775805,675800,0.01,22,-4183.20435941,34394,7766,684477.228515625,0.001,5239.7130859375,99.67
775905,675900,0.01,22,-4183.398691910001,34418,7767,574318.678125,0.001,5359.219189453125,99.67
776005,676000,0.01,22,-4202.4640793300005,34435,7768,483590.9365234375,0.001,5329.66044921875,99.67
776105,676100,0.01,22,-4244.676791679999,34460,7769,407605.8896484375,0.001,5303.75751953125,99.67
776205,676200,0.01,22,-4237.81958454,34474,7770,722975.4044921875,0.001,5326.45625,99.67
776305,676300,0.01,22,-4232.383713779999,34489,7771,602696.259375,0.001,5311.887841796875,99.67
776405,676400,0.01,22,-4251.47254345,34503,7772,543139.0814453125,0.001,5276.042578125,99.67
776505,676500,0.01,22,-4283.50650501,34525,7773,605280.578515625,0.001,5271.260302734375,99.67
776605,676600,0.01,22,-4310.9119842,34540,7774,790134.7994140625,0.001,5212.705712890625,99.67
776705,676700,0.01,22,-4304.893248430001,34554,7775,500482.95234375,0.001,5202.35751953125,99.67
776805,676800,0.01,22,-4346.22844819,34574,7776,526216.28125,0.001,5234.59833984375,99.67
776905,676900,0.01,22,-4411.429746700001,34591,7777,312695.3845703125,0.001,5254.79560546875,99.67
777005,677000,0.01,22,-4448.10984366,34604,7778,449200.81328125,0.001,5289.8521484375,99.67
777105,677100,0.01,22,-4382.408645539999,34624,7779,778903.494140625,0.001,5239.04375,99.67
777205,677200,0.01,22,-4410.77932676,34639,7780,394616.2408203125,0.001,5351.2294921875,99.67
777305,677300,0.01,22,-4379.11247392,34657,7781,449287.4453125,0.001,5261.330126953125,99.67
777405,677400,0.01,22,-4422.50526729,34676,7782,693039.5734375,0.001,5274.03818359375,99.67
777505,677500,0.01,22,-4451.196904670001,34693,7783,445978.1080078125,0.001,5250.53115234375,99.67
777605,677600,0.01,22,-4405.400514800001,34710,7784,481440.3765625,0.001,5290.27783203125,99.67
777705,677700,0.01,22,-4383.108131180001,34738,7785,493037.7353515625,0.001,5267.832421875,99.67
777805,677800,0.01,22,-4411.84364323,34752,7786,549748.112109375,0.001,5224.588134765625,99.67
777905,677900,0.01,22,-4451.1837292400005,34771,7787,338847.07890625,0.001,5274.505859375,99.67
778005,678000,0.01,22,-4480.336410180001,34789,7788,364670.8453125,0.001,5240.91943359375,99.67
778105,678100,0.01,22,-4465.75139584,34808,7789,522156.6123046875,0.001,5270.138818359375,99.67
778205,678200,0.01,22,-4435.6991717500005,34827,7790,513737.6259765625,0.001,5340.871044921875,99.67
778305,678300,0.01,22,-4429.900806510001,34851,7791,546187.0580078125,0.001,5254.990087890625,99.67
778405,678400,0.01,22,-4351.42261368,34868,7792,686864.571875,0.001,5228.99462890625,99.67
778505,678500,0.01,22,-4335.02376492,34883,7793,491363.7560546875,0.001,5267.978759765625,99.67
778605,678600,0.01,22,-4352.2422424999995,34900,7794,503665.6001953125,0.001,5200.041015625,99.67
778705,678700,0.01,22,-4336.31044591,34919,7795,459527.7978515625,0.001,5237.184375,99.67
778805,678800,0.01,22,-4340.52340552,34933,7796,526333.5201171875,0.001,5265.8263671875,99.67
778905,678900,0.01,22,-4331.57607031,34957,7797,470342.1376953125,0.001,5280.208935546875,99.67
779005,679000,0.01,22,-4341.71018534,34976,7798,503617.630859375,0.001,5292.258349609375,99.67
779105,679100,0.01,22,-4381.897075420001,34995,7799,582028.97890625,0.001,5253.80869140625,99.67
779205,679200,0.01,22,-4299.30334791,35009,7800,267919.1385742187,0.001,5275.820556640625,99.67
779305,679300,0.01,22,-4278.73691025,35023,7801,631541.509375,0.001,5221.187109375,99.67
779405,679400,0.01,22,-4343.87608318,35053,7802,686039.7833984375,0.001,5258.41357421875,99.67
779505,679500,0.01,22,-4428.2289802899995,35073,7803,618360.693359375,0.001,5251.958203125,99.67
779605,679600,0.01,22,-4424.06355612,35089,7804,444860.5400390625,0.001,5334.867822265625,99.67
779705,679700,0.01,22,-4411.3811988,35106,7805,302132.4712890625,0.001,5319.5947265625,99.67
779805,679800,0.01,22,-4453.41201268,35120,7806,689283.66953125,0.001,5298.35390625,99.67
779905,679900,0.01,22,-4432.52530099,35139,7807,364558.16943359375,0.001,5205.25771484375,99.67
780005,680000,0.01,22,-4441.01699991,35167,7808,669589.6900390625,0.001,5254.4994140625,99.67
780105,680100,0.01,22,-4500.96767103,35181,7809,658923.9408203125,0.001,5311.225830078125,99.67
780205,680200,0.01,22,-4485.789352479999,35194,7810,531231.448046875,0.001,5235.76337890625,99.67
780305,680300,0.01,22,-4498.173723219999,35221,7811,387631.9678710938,0.001,5234.447509765625,99.67
780405,680400,0.01,22,-4511.782856099999,35234,7812,454065.7009765625,0.001,5212.14892578125,99.67
780505,680500,0.01,22,-4494.03931149,35250,7813,690103.1267578125,0.001,5206.793701171875,99.67
780605,680600,0.01,22,-4522.74665489,35272,7814,482307.430078125,0.001,5196.319189453125,99.67
780705,680700,0.01,22,-4489.26179774,35285,7815,512429.5375,0.001,5251.811181640625,99.67
780805,680800,0.01,22,-4498.10683824,35300,7816,520572.8126953125,0.001,5173.92060546875,99.67
780905,680900,0.01,22,-4500.99378308,35321,7817,527741.149609375,0.001,5177.94580078125,99.67
781005,681000,0.01,22,-4529.5945759,35340,7818,514352.9728515625,0.001,5246.886181640625,99.67
781105,681100,0.01,22,-4501.1390807,35358,7819,342981.1158203125,0.001,5234.3375,99.67
781205,681200,0.01,22,-4542.37619308,35380,7820,366856.55693359376,0.001,5309.930078125,99.67
781305,681300,0.01,22,-4559.9918589300005,35394,7821,658810.6841796875,0.001,5187.13955078125,99.67
781375,681360,0.02,22,-4491.028669530001,35408,7822,472545.2706054688,0.001,5142.885888671875,99.37
781475,681460,0.02,22,-4493.51525854,35426,7823,655675.7947265625,0.001,5197.02958984375,99.37
781575,681560,0.02,22,-4431.900809870001,35448,7824,349357.163671875,0.001,5185.036572265625,99.37
781675,681660,0.02,22,-4367.70320651,35466,7825,608816.3287109375,0.001,5195.779052734375,99.37
781775,681760,0.02,22,-4369.1650691,35482,7826,466699.55703125,0.001,5162.287158203125,99.37
781875,681860,0.02,22,-4425.4592238000005,35505,7827,710136.6600585937,0.001,5188.49208984375,99.37
781975,681960,0.02,22,-4389.39471912,35523,7828,467354.0072265625,0.001,5247.60791015625,99.37
782075,682060,0.02,22,-4361.49381678,35538,7829,382928.693359375,0.001,5237.001416015625,99.37
782175,682160,0.02,21,-4373.85887492,35559,7830,274600.349609375,0.001,5171.847265625,99.37
782275,682260,0.02,21,-4409.43087832,35584,7831,473087.847265625,0.001,5296.855126953125,99.37
782375,682360,0.02,21,-4429.194864790001,35604,7832,392968.487890625,0.001,5245.839453125,99.37
782475,682460,0.02,21,-4433.06369806,35618,7833,623950.537890625,0.001,5310.903564453125,99.37
782575,682560,0.02,21,-4365.717505170001,35640,7834,326979.213671875,0.001,5148.164990234375,99.37
782675,682660,0.02,21,-4365.595983329999,35659,7835,437476.95078125,0.001,5217.991796875,99.37
782775,682760,0.02,21,-4324.37334777,35675,7836,310042.437890625,0.001,5208.1337890625,99.37
782875,682860,0.02,21,-4287.748117359999,35699,7837,282182.13701171876,0.001,5265.02978515625,99.37
782975,682960,0.02,21,-4298.95477337,35718,7838,828712.31484375,0.001,5208.098779296875,99.37
783075,683060,0.02,21,-4337.98396675,35740,7839,599248.9197265625,0.001,5196.465283203125,99.37
783175,683160,0.02,21,-4290.17896825,35760,7840,564723.603515625,0.001,5164.045654296875,99.37
783275,683260,0.02,21,-4288.83815254,35780,7841,524927.726171875,0.001,5203.787646484375,99.37
783375,683360,0.02,21,-4314.67336539,35804,7842,583752.8953125,0.001,5185.53701171875,99.37
783475,683460,0.02,21,-4291.347678040001,35823,7843,405381.64033203124,0.001,5161.42919921875,99.37
783575,683560,0.02,21,-4279.935519490001,35842,7844,552536.1052734375,0.001,5208.784814453125,99.37
783675,683660,0.02,21,-4233.559648380001,35859,7845,516099.138671875,0.001,5192.183984375,99.37
783775,683760,0.02,21,-4225.52159809,35880,7846,457016.305859375,0.001,5228.342431640625,99.37
783875,683860,0.02,21,-4227.065742090001,35900,7847,410066.2291015625,0.001,5249.333154296875,99.37
783975,683960,0.02,21,-4220.177246620001,35922,7848,517075.8638671875,0.001,5301.855517578125,99.37
784075,684060,0.01,21,-4244.9464478,35937,7849,522307.9546875,0.001,5249.15380859375,99.7
784175,684160,0.01,21,-4246.71621681,35955,7850,478485.2318359375,0.001,5143.835302734375,99.7
784275,684260,0.01,21,-4237.18866462,35972,7851,374221.247265625,0.001,5248.1646484375,99.7
784375,684360,0.01,21,-4298.288884019999,35988,7852,387811.8548828125,0.001,5210.60888671875,99.7
784475,684460,0.01,21,-4370.549085629999,36009,7853,586884.4326171875,0.001,5218.234375,99.7
784575,684560,0.01,21,-4424.83856739,36033,7854,381300.753515625,0.001,5133.959716796875,99.7
784675,684660,0.01,21,-4405.261972310001,36048,7855,485234.8650390625,0.001,5197.105322265625,99.7
784775,684760,0.01,21,-4402.988288240001,36060,7856,552545.776171875,0.001,5215.723046875,99.7
784875,684860,0.01,21,-4372.27441442,36085,7857,656811.751953125,0.001,5218.958544921875,99.7
784975,684960,0.01,21,-4383.66162766,36104,7858,383371.886328125,0.001,5213.296533203125,99.7
785075,685060,0.01,21,-4388.69524859,36127,7859,539787.353125,0.001,5205.21591796875,99.7
785175,685160,0.01,21,-4371.9842599,36141,7860,506657.93671875,0.001,5218.515771484375,99.7
785275,685260,0.01,21,-4428.810731809999,36153,7861,437607.386328125,0.001,5155.89482421875,99.7
785375,685360,0.01,21,-4463.4002533699995,36171,7862,501009.019921875,0.001,5141.309619140625,99.7
785475,685460,0.01,21,-4440.052155649999,36188,7863,515196.094140625,0.001,5108.48984375,99.7
785575,685560,0.01,21,-4446.9868932399995,36208,7864,662769.4314453125,0.001,5148.272314453125,99.7
785675,685660,0.01,21,-4448.397316459999,36223,7865,584418.90078125,0.001,5144.996044921875,99.7
785775,685760,0.01,21,-4495.44829208,36237,7866,700458.998828125,0.001,5171.906787109375,99.7
785875,685860,0.01,21,-4443.97057791,36252,7867,538340.735546875,0.001,5171.156884765625,99.7
785975,685960,0.01,21,-4418.56990476,36270,7868,290934.309765625,0.001,5151.245361328125,99.7
786075,686060,0.01,21,-4398.75726086,36290,7869,449962.8767578125,0.001,5154.9703125,99.7
786175,686160,0.01,21,-4462.614851030001,36307,7870,443460.9581054688,0.001,5237.06484375,99.7
786275,686260,0.01,21,-4484.451562890001,36320,7871,599297.3609375,0.001,5111.719921875,99.7
