train/learning_rate,train/critic_loss,rollout/success rate,time/episodes,train/actor_loss,train/n_updates,rollout/ep_rew_mean,time/fps,time/time_elapsed,time/total timesteps,rollout/ep_len_mean
0.001,7201.169024658203,0.22,6934,705.1306030273438,623080,-574.87561035,151,4107,623200,85.03
0.001,12053.4240234375,0.22,6935,704.0548828125,623180,-577.5386096599999,150,4128,623300,85.03
0.001,7833.718229675293,0.22,6936,706.9601257324218,623280,-563.94747258,150,4146,623400,85.03
0.001,9803.996368408203,0.22,6937,702.9175903320313,623380,-565.78168695,149,4164,623500,85.03
0.001,5884.622563171387,0.22,6938,701.5210083007812,623480,-566.91448329,149,4177,623600,85.03
0.001,12747.40672607422,0.21,6939,699.7979919433594,623580,-579.4883996299999,148,4193,623700,85.86
0.001,7694.772299194336,0.2,6940,701.0099487304688,623680,-584.7513360199999,148,4207,623800,86.85
0.001,8773.302850341797,0.2,6941,704.3582702636719,623780,-586.6325579700001,147,4220,623900,86.85
0.001,8731.014877319336,0.2,6942,708.5621765136718,623880,-590.67969336,147,4235,624000,86.85
0.001,8915.554168701172,0.2,6943,695.4661560058594,623980,-589.08940724,146,4248,624100,86.85
0.001,8198.000903320313,0.19,6944,704.3391784667969,624080,-591.9448409199999,146,4272,624200,87.15
0.001,8308.856033325195,0.18,6945,700.2806701660156,624180,-596.28277169,145,4287,624300,87.95
0.001,4557.345794677734,0.18,6946,704.3396911621094,624280,-598.1749329,145,4303,624400,87.95
0.001,9726.083551025391,0.18,6947,706.49267578125,624380,-575.9683718,144,4322,624500,87.95
0.001,9447.637496948242,0.17,6948,708.8192443847656,624480,-613.72415901,143,4342,624600,88.13
0.001,10952.671447753906,0.17,6949,711.06806640625,624580,-612.14936633,143,4357,624700,88.13
0.001,9888.663549804687,0.17,6950,709.2020568847656,624680,-605.31532879,142,4371,624800,88.13
0.001,7851.00122680664,0.17,6951,712.8247802734375,624780,-619.2950508,142,4388,624900,88.13
0.001,5054.532446289062,0.17,6952,711.3489990234375,624880,-617.85343947,142,4401,625000,88.13
0.001,5585.438375854492,0.17,6953,722.9167419433594,624980,-621.39358138,141,4417,625100,88.13
0.001,13460.587796020507,0.17,6954,712.7139038085937,625080,-623.04865631,140,4434,625200,88.13
0.001,8941.972763061523,0.17,6955,709.6111389160156,625180,-620.95766607,140,4451,625300,88.13
0.001,9048.054760742187,0.16,6956,702.4480712890625,625280,-658.2151365699999,140,4464,625400,88.4
0.001,7656.669293212891,0.16,6957,715.4428833007812,625380,-662.59778769,139,4482,625500,88.4
0.001,8516.712670898438,0.16,6958,708.1272644042969,625480,-665.46953743,138,4502,625600,88.4
0.001,6631.989349365234,0.16,6959,711.1709411621093,625500,-664.52032196,138,4503,625607,87.6
0.001,6265.209060668945,0.15,6960,710.5883178710938,625600,-692.9460414599998,138,4519,625707,88.45
0.001,13341.917779541016,0.14,6961,711.1407348632813,625700,-697.4207212199998,137,4539,625807,89.12
0.001,7408.847082519531,0.13,6962,723.2159423828125,625800,-704.39707898,137,4552,625907,90.02
0.001,15649.312481689452,0.13,6963,707.7813293457032,625900,-714.7592677799998,137,4568,626007,90.02
0.001,7922.973626708985,0.12,6964,719.6505187988281,626000,-721.6603129699998,136,4587,626107,90.92
0.001,5766.211087036133,0.12,6965,724.8897155761719,626100,-728.1084234899998,136,4600,626207,90.92
0.001,7794.8425018310545,0.12,6966,710.5540222167969,626200,-761.0665861299999,135,4613,626307,90.92
0.001,8957.005734252929,0.12,6967,723.6240173339844,626300,-765.2867180299999,135,4628,626407,90.92
0.001,6504.98330078125,0.12,6968,718.5170593261719,626400,-785.86583789,134,4642,626507,90.92
0.001,6200.450415039062,0.12,6969,714.3400146484375,626500,-786.7547343900001,134,4658,626607,90.92
0.001,8077.557415771485,0.12,6970,721.398828125,626600,-786.99203819,134,4674,626707,90.92
0.001,8958.970770263672,0.11,6971,710.8010131835938,626700,-791.6770873900001,133,4689,626807,91.91
0.001,7244.476553344726,0.11,6972,726.0685668945313,626800,-805.5094894,133,4704,626907,91.91
0.001,5564.2583282470705,0.11,6973,724.5242492675782,626900,-807.7173313900001,132,4719,627007,91.91
0.001,10549.955334472656,0.11,6974,714.0939086914062,627000,-820.5580261800002,132,4735,627107,91.91
,,0.12,6975,,,-814.6948617400001,132,4737,627115,90.99
0.001,8542.10910949707,0.11,6976,729.8296875,627100,-820.0208417300003,132,4750,627215,91.38
0.001,7758.4005569458,0.11,6977,720.4164794921875,627200,-810.68045498,131,4768,627315,91.38
0.001,6638.352676391602,0.11,6978,723.2552795410156,627300,-815.7569888300001,131,4788,627415,91.38
0.001,9610.27894897461,0.11,6979,721.2497497558594,627400,-816.2101176300001,130,4808,627515,91.38
0.001,8649.516622924804,0.11,6980,725.37939453125,627500,-814.5537473900002,130,4821,627615,91.38
0.001,7564.794316101074,0.11,6981,723.2240661621094,627600,-809.11963971,129,4841,627715,91.38
0.001,8964.378479003906,0.12,6982,728.136962890625,627620,-804.27562888,129,4843,627722,90.45
0.001,7556.7295593261715,0.11,6983,712.0617309570313,627720,-807.11441215,129,4861,627822,90.99
0.001,8987.149365234374,0.11,6984,722.5896667480469,627820,-805.5053722499999,128,4880,627922,90.99
0.001,7966.849017333984,0.11,6985,731.4136779785156,627920,-801.0241855299998,128,4894,628022,90.99
0.001,9770.057052612305,0.11,6986,718.525146484375,628020,-799.31813728,127,4909,628122,90.99
0.001,6820.97991027832,0.1,6987,727.7536560058594,628120,-803.1225042899998,127,4927,628222,91.94
0.001,8199.84635925293,0.11,6988,726.6844360351563,628180,-796.05051085,127,4938,628294,91.66
0.001,10824.83511505127,0.12,6989,724.2101257324218,628260,-770.7545219699999,126,4951,628373,91.45
0.001,12805.00245361328,0.12,6990,717.6260192871093,628360,-770.8137240400001,126,4969,628473,91.45
0.001,4632.545141601562,0.13,6991,724.1665588378906,628380,-765.63677961,126,4972,628489,90.61
0.001,3046.104867553711,0.14,6992,730.8888854980469,628460,-761.3853045399999,126,4984,628572,90.44
0.001,9548.417764282227,0.14,6993,716.7855224609375,628560,-760.62736316,125,5003,628672,90.44
0.001,5038.113177490234,0.13,6994,726.068115234375,628660,-763.4936502899999,125,5020,628772,91.28
0.001,8027.561116027832,0.13,6995,720.1201110839844,628760,-757.6076086999998,124,5037,628872,91.28
0.001,7880.909970092774,0.13,6996,712.9991394042969,628860,-742.27987505,124,5054,628972,91.28
0.001,7025.795538330078,0.13,6997,724.5750671386719,628960,-739.29128386,124,5071,629072,91.28
0.001,7836.536795043945,0.14,6998,723.515771484375,629020,-738.2076503999998,123,5082,629132,90.88
0.001,11418.226473999024,0.14,6999,722.7861694335937,629120,-736.91198448,123,5095,629232,90.88
0.001,6353.217742919922,0.14,7000,720.5091857910156,629220,-765.8929141899998,123,5110,629332,90.88
0.001,7425.312638854981,0.15,7001,721.1382019042969,629240,-761.4033819900001,123,5112,629341,89.97
0.001,9976.162731933593,0.16,7002,725.5590087890625,629320,-756.38815,122,5133,629431,89.87
0.001,8794.450009155273,0.16,7003,719.34599609375,629420,-737.59957222,122,5152,629531,89.87
0.001,8895.608511352539,0.16,7004,721.5026123046875,629520,-725.52372369,121,5171,629631,89.87
0.001,6840.470718383789,0.16,7005,717.5470031738281,629560,-723.5269296700001,121,5178,629667,89.95
0.001,6579.653756713868,0.15,7006,725.4387023925781,629660,-717.3417794700002,121,5192,629767,90.62
0.001,8820.164163208008,0.14,7007,726.6991821289063,629760,-717.3064947500002,120,5214,629867,91.52
0.001,7420.40729675293,0.14,7008,730.3172424316406,629860,-693.0164701299999,120,5235,629967,91.52
0.001,8579.448568725586,0.14,7009,724.12138671875,629960,-694.57193328,119,5251,630067,91.52
0.001,7389.207528686524,0.14,7010,724.5873657226563,630060,-686.2095221100001,119,5269,630167,91.52
0.001,10663.261189270019,0.14,7011,726.5812683105469,630160,-679.3606885199999,119,5285,630267,91.52
0.001,7275.7251647949215,0.14,7012,725.3617553710938,630260,-678.9236515499999,118,5301,630367,91.52
0.001,9281.300885009765,0.14,7013,719.7290649414062,630360,-678.5022340999999,118,5318,630467,91.52
0.001,8820.274899291991,0.14,7014,724.3831481933594,630460,-678.8294428199999,118,5337,630567,91.52
0.001,3343.4460845947265,0.14,7015,727.0008728027344,630560,-682.6124331999999,117,5354,630667,91.52
0.001,10286.54819946289,0.14,7016,727.1885009765625,630640,-684.19109167,117,5368,630752,92.07
0.001,7166.172039794922,0.15,7017,731.3662353515625,630700,-679.9781586199999,117,5381,630815,91.7
0.001,8098.87658996582,0.14,7018,724.6695495605469,630800,-685.2289945099999,116,5399,630915,92.47
0.001,7637.58500366211,0.14,7019,729.9811950683594,630900,-681.52276004,116,5412,631015,92.47
0.001,11088.867361450195,0.14,7020,719.1956726074219,631000,-678.73472299,116,5426,631115,92.47
0.001,8310.003219604492,0.15,7021,728.5481811523438,631100,-677.58173647,115,5445,631212,92.44
0.001,9424.978857421875,0.15,7022,715.8719543457031,631200,-674.33916124,115,5464,631312,92.44
0.001,8884.968138122558,0.15,7023,721.765771484375,631220,-673.6691334999999,115,5466,631321,92.21
0.001,8576.54328918457,0.15,7024,727.7120788574218,631320,-671.49535714,115,5484,631421,92.21
0.001,5970.048233032227,0.15,7025,730.1593994140625,631420,-677.1257635200001,114,5499,631521,92.21
0.001,10476.439868164063,0.15,7026,723.3189819335937,631520,-675.5595765700002,114,5514,631621,92.21
0.001,10565.869815063477,0.15,7027,729.5472351074219,631620,-680.3561822300002,114,5528,631721,92.21
0.001,10429.953451538086,0.15,7028,726.1232299804688,631720,-681.2456100700001,113,5547,631821,92.21
0.001,8715.965779113769,0.15,7029,728.1255676269532,631820,-681.1388676300003,113,5564,631921,92.21
0.001,9583.825259399415,0.15,7030,727.418896484375,631920,-681.8950029600002,113,5580,632021,92.21
0.001,7427.047402954102,0.15,7031,723.3877258300781,632020,-680.5865289100001,112,5598,632121,92.21
0.001,7652.702597045898,0.15,7032,734.7064453125,632120,-672.4117368999999,112,5614,632221,92.21
0.001,11690.052813720704,0.15,7033,722.8197998046875,632220,-680.00083077,112,5631,632321,92.21
0.001,14259.933956909179,0.16,7034,719.8875732421875,632240,-675.4499337600001,112,5638,632353,91.53
0.001,7962.16187133789,0.16,7035,730.2690490722656,632340,-673.3240199100002,111,5658,632453,91.53
0.001,8351.201132202148,0.17,7036,729.1012756347657,632380,-668.4419511500001,111,5668,632496,90.96
0.001,9041.657946777344,0.17,7037,729.4857482910156,632480,-666.0792995400001,111,5685,632596,90.96
0.001,8702.552157592774,0.17,7038,728.4369506835938,632580,-664.7067447899999,110,5702,632696,90.96
0.001,4769.366719055176,0.17,7039,734.1297424316406,632680,-658.66742161,110,5720,632796,90.96
0.001,6116.899041748047,0.18,7040,735.724560546875,632700,-654.07165845,110,5725,632814,90.14
0.001,8704.610580444336,0.18,7041,726.8434448242188,632800,-651.87202073,110,5742,632914,90.14
0.001,9223.042935180663,0.19,7042,732.3699829101563,632860,-645.82493716,110,5751,632963,89.63
0.001,7926.828326416015,0.19,7043,731.6928161621094,632960,-643.5978421100001,109,5771,633063,89.63
0.001,6155.1457244873045,0.19,7044,727.37646484375,633060,-641.2714889700002,109,5786,633163,89.63
0.001,6898.24235534668,0.19,7045,718.6031677246094,633160,-639.6991789400001,109,5802,633263,89.63
0.001,13753.35866394043,0.19,7046,726.9677551269531,633260,-639.4819673100001,108,5816,633363,89.63
0.001,7416.44141998291,0.19,7047,731.0925354003906,633360,-640.4510718500001,108,5834,633463,89.63
0.001,9865.346899414062,0.19,7048,732.1224731445312,633460,-603.33377463,108,5849,633563,89.63
0.001,9893.654843139648,0.19,7049,729.3699768066406,633560,-610.1925392200001,108,5866,633663,89.63
0.001,7538.569256591797,0.19,7050,728.665576171875,633660,-608.6186221800001,107,5885,633763,89.63
0.001,9313.346803283692,0.19,7051,734.3142395019531,633760,-591.7066080700001,107,5900,633863,89.63
,,0.2,7052,,,-588.48721765,107,5902,633868,88.68
0.001,7467.479940795898,0.2,7053,729.193212890625,633860,-582.67037457,107,5917,633968,88.68
0.001,6224.718692016601,0.2,7054,725.91328125,633960,-582.08275146,106,5942,634068,88.68
0.001,7864.103164672852,0.2,7055,726.679296875,634060,-584.01917289,106,5955,634168,88.68
0.001,8428.573715209961,0.2,7056,727.359375,634160,-551.9423664300001,106,5973,634268,88.68
0.001,8353.097232055665,0.2,7057,732.9098388671875,634260,-553.87313771,105,5991,634368,88.68
0.001,6899.874751281738,0.21,7058,727.1205627441407,634300,-549.06601046,105,5999,634405,88.05
0.001,8203.683471679688,0.2,7059,725.1084594726562,634400,-553.85037583,105,6016,634505,88.98
0.001,9718.219125366211,0.21,7060,727.939501953125,634440,-524.95791802,105,6024,634548,88.41
0.001,8456.633993530273,0.21,7061,731.0181091308593,634540,-522.61451395,105,6039,634648,88.41
0.001,8526.815774536133,0.21,7062,731.6956665039063,634640,-521.36888689,104,6056,634748,88.41
0.001,9918.718051147462,0.22,7063,728.0863342285156,634680,-510.49032939999995,104,6063,634790,87.83
0.001,5646.945034790039,0.22,7064,730.5334838867187,634780,-522.77834341,104,6078,634890,87.83
0.001,7795.274636840821,0.22,7065,730.7334655761719,634880,-511.58653876999995,104,6095,634990,87.83
0.001,9750.073919677734,0.22,7066,726.379736328125,634980,-482.31636272,103,6107,635090,87.83
0.001,6785.945515441895,0.22,7067,726.0548400878906,635080,-482.6692038599999,103,6124,635190,87.83
,,0.23,7068,,,-454.85788668000004,103,6127,635200,86.93
0.001,8026.858120727539,0.23,7069,732.9391784667969,635180,-451.70959522000004,103,6141,635300,86.93
0.001,4944.660369873047,0.23,7070,735.7707946777343,635280,-452.04530291000003,103,6156,635400,86.93
0.001,7707.486308288574,0.23,7071,722.2579650878906,635380,-451.34864749,102,6172,635500,86.93
0.001,10470.548956298828,0.23,7072,717.28212890625,635480,-434.6781669099999,102,6185,635600,86.93
0.001,9219.468359375,0.24,7073,728.0944580078125,635500,-428.06024261,102,6190,635619,86.12
0.001,6041.602012634277,0.24,7074,727.4430358886718,635600,-412.14214057,102,6207,635719,86.12
0.001,4539.7470779418945,0.23,7075,733.4321228027344,635700,-415.80970421,102,6223,635819,87.04
0.001,7843.320895385742,0.24,7076,729.882470703125,635720,-409.97852143999995,102,6224,635825,86.1
0.001,8088.665686035156,0.24,7077,734.1436340332032,635820,-411.83624067,101,6242,635925,86.1
0.001,12259.86879272461,0.24,7078,721.7212646484375,635920,-408.60054107999997,101,6258,636025,86.1
0.001,4985.789868164063,0.25,7079,728.7186462402344,635940,-403.78769786,101,6262,636043,85.28
0.001,16716.9748046875,0.26,7080,720.9890319824219,635960,-401.50267247000005,101,6268,636074,84.59
0.001,12993.019586181641,0.27,7081,722.1370788574219,636040,-396.81800462000007,101,6281,636150,84.35
0.001,8485.190054321289,0.27,7082,723.9892028808594,636080,-397.22616077000004,101,6289,636195,84.73
0.001,11294.103720092773,0.27,7083,730.3600402832031,636180,-398.93882515000007,100,6304,636295,84.73
0.001,5610.861541748047,0.27,7084,736.2625793457031,636280,-395.94518402,100,6318,636395,84.73
0.001,6557.126321411133,0.27,7085,736.8640808105469,636380,-395.50445959999996,100,6333,636495,84.73
0.001,10497.486755371094,0.28,7086,727.8810119628906,636440,-392.6375311399999,100,6347,636555,84.33
0.001,7097.636604309082,0.28,7087,728.2138305664063,636540,-388.49245732,100,6360,636655,84.33
0.001,5054.366819763183,0.27,7088,730.2473327636719,636640,-391.11606448000003,99,6375,636755,84.61
0.001,4747.3228408813475,0.26,7089,732.3846496582031,636740,-394.55668599999996,99,6392,636855,84.82
0.001,10631.559274291993,0.26,7090,729.733154296875,636840,-392.86916146000004,99,6410,636955,84.82
0.001,5223.33828125,0.25,7091,723.87490234375,636940,-400.23482794000006,99,6427,637055,85.66
0.001,6002.646762084961,0.24,7092,727.6978210449219,637040,-401.13487627,98,6444,637155,85.83
0.001,11374.473504638672,0.24,7093,721.0190490722656,637140,-403.20368311000016,98,6465,637255,85.83
0.001,7381.81266784668,0.25,7094,728.5763977050781,637200,-401.59376449,98,6474,637301,85.29
0.001,12281.212213134766,0.25,7095,728.5176879882813,637300,-402.5541007,98,6488,637401,85.29
0.001,7666.622627258301,0.26,7096,733.8748352050782,637340,-396.30542307999997,98,6499,637454,84.82
0.001,4800.761929321289,0.26,7097,731.9829162597656,637440,-394.13558235999994,97,6515,637554,84.82
,,0.26,7098,,,-393.47381179999996,97,6516,637560,84.28
0.001,6275.0100372314455,0.26,7099,736.3579528808593,637540,-394.35122514,97,6529,637660,84.28
0.001,8358.043380737305,0.27,7100,729.7868957519531,637600,-363.2468953,97,6542,637719,83.87
0.001,7916.133786010742,0.26,7101,721.298974609375,637700,-366.16179927999997,97,6562,637819,84.78
0.001,5657.66134185791,0.26,7102,728.3401184082031,637720,-362.40290975000005,97,6566,637835,84.04
0.001,11242.569891357422,0.26,7103,724.2645141601563,637820,-361.48209827000005,96,6581,637935,84.04
0.001,11409.905711364747,0.26,7104,721.4587524414062,637920,-362.85281857000007,96,6597,638035,84.04
0.001,7540.345077514648,0.26,7105,731.2966918945312,637960,-362.5277877700001,96,6605,638069,84.02
,,0.27,7106,,,-357.3237076700001,96,6607,638075,83.08
0.001,7193.005166625977,0.27,7107,731.871337890625,638060,-354.59459664,96,6626,638175,83.08
0.001,11291.78133544922,0.27,7108,731.540185546875,638160,-351.9779227700001,96,6645,638275,83.08
0.001,10594.39528503418,0.28,7109,730.4440368652344,638180,-341.81855109,95,6650,638299,82.32
0.001,8204.12304534912,0.28,7110,722.7888000488281,638280,-341.00264350000003,95,6670,638399,82.32
0.001,10919.293252563477,0.28,7111,723.0596435546875,638380,-342.0102785000001,95,6689,638499,82.32
0.001,6056.548959350586,0.28,7112,733.7170654296875,638480,-337.46176329,95,6704,638599,82.32
0.001,6357.741157531738,0.29,7113,727.6542785644531,638500,-334.92878124,95,6706,638603,81.36
0.001,6385.2169784545895,0.29,7114,728.2485290527344,638600,-333.9761457799999,95,6720,638703,81.36
0.001,6225.4524948120115,0.29,7115,729.8533508300782,638700,-331.55723358,94,6739,638803,81.36
0.001,11447.476690673828,0.28,7116,734.4729797363282,638800,-331.43634048,94,6755,638903,81.51
0.001,6514.1077331542965,0.28,7117,727.1170654296875,638860,-332.434561,94,6770,638974,81.59
0.001,9680.383116149902,0.28,7118,724.8545593261719,638960,-329.46131493,94,6786,639074,81.59
0.001,10162.297299194335,0.28,7119,724.5941833496094,639060,-328.46590359999993,93,6802,639174,81.59
0.001,8491.28376159668,0.28,7120,730.3168334960938,639160,-327.47195503,93,6817,639274,81.59
0.001,9617.45786743164,0.27,7121,723.7606018066406,639260,-331.72109394,93,6832,639374,81.62
0.001,9299.28816986084,0.27,7122,729.9396118164062,639360,-331.04321114000004,93,6852,639474,81.62
0.001,7525.278861999512,0.27,7123,736.1276184082031,639400,-330.99848726000005,93,6858,639509,81.88
0.001,5503.507815551758,0.28,7124,726.7845886230468,639420,-323.65198516000004,93,6862,639529,81.08
0.001,8023.733921813965,0.28,7125,725.0353698730469,639520,-315.57475816000004,92,6879,639629,81.08
0.001,12783.902789306641,0.29,7126,719.0721740722656,639600,-314.54116846000005,92,6894,639702,80.81
0.001,6052.181716918945,0.3,7127,724.429052734375,639620,-306.92506110000005,92,6898,639722,80.01
