rollout/success rate,time/time_elapsed,rollout/ep_len_mean,time/total timesteps,time/episodes,time/fps,rollout/ep_rew_mean,train/learning_rate,train/n_updates,train/critic_loss,train/actor_loss
0.02,75225,99.16,242254,2425,3,-5539.457499540001,0.001,142240,687651.2625,6605.09716796875
0.02,75252,99.16,242354,2426,3,-5433.739713430001,0.001,142340,744832.3609375,6694.321826171875
0.02,75284,99.16,242454,2427,3,-5437.285146130001,0.001,142440,601639.03515625,6699.854638671875
0.02,75312,99.16,242554,2428,3,-5440.45889513,0.001,142540,895302.690625,6516.417138671875
0.02,75340,99.16,242654,2429,3,-5407.8786308300005,0.001,142640,634533.5578125,6605.87255859375
0.02,75376,99.16,242754,2430,3,-5492.90324015,0.001,142740,932071.053125,6652.172705078125
0.02,75400,99.16,242854,2431,3,-5526.14513527,0.001,142840,588392.803125,6706.10419921875
0.01,75425,99.34,242954,2432,3,-5558.45713044,0.001,142940,1282008.17421875,6601.78115234375
0.01,75453,99.34,243054,2433,3,-5584.790989689999,0.001,143040,761991.02890625,6699.574609375
0.01,75480,99.34,243154,2434,3,-5556.268744839999,0.001,143140,624967.76171875,6619.67724609375
0.01,75507,99.34,243254,2435,3,-5552.041520069998,0.001,143240,613597.57578125,6606.87744140625
0.01,75530,99.34,243354,2436,3,-5547.920355699998,0.001,143340,756055.31875,6603.7634765625
0.01,75558,99.34,243454,2437,3,-5485.20738636,0.001,143440,539289.7578125,6642.436474609375
0.01,75582,99.34,243554,2438,3,-5460.66688387,0.001,143540,641932.446484375,6650.46806640625
0.01,75615,99.34,243654,2439,3,-5500.76461281,0.001,143640,662510.15390625,6671.4658203125
0.01,75658,99.34,243754,2440,3,-5437.20952757,0.001,143740,654098.71953125,6729.089111328125
0.01,75688,99.34,243854,2441,3,-5389.266601599999,0.001,143840,674374.966796875,6717.4498046875
0.01,75731,99.34,243954,2442,3,-5426.9381591599995,0.001,143940,556367.383203125,6691.548583984375
0.01,75766,99.34,244054,2443,3,-5378.784619430001,0.001,144040,660136.608203125,6792.9251953125
0.01,75788,99.34,244154,2444,3,-5437.5595324,0.001,144140,678101.2546875,6723.2431640625
0.01,75813,99.34,244254,2445,3,-5463.705456980001,0.001,144240,823312.8640625,6601.55478515625
0.01,75848,99.34,244354,2446,3,-5443.871753179999,0.001,144340,563709.8390625,6738.637939453125
0.01,75879,99.34,244454,2447,3,-5484.012481729999,0.001,144440,601723.6875,6743.384521484375
0.01,75915,99.34,244554,2448,3,-5493.717204299999,0.001,144540,710778.98515625,6726.323583984375
0.01,75936,99.34,244654,2449,3,-5549.93289149,0.001,144640,746598.11640625,6739.508349609375
0.01,75956,99.34,244754,2450,3,-5538.13580252,0.001,144740,697881.072265625,6694.533984375
0.01,75986,99.34,244854,2451,3,-5509.68769172,0.001,144840,625162.0375,6651.2583984375
0.01,76016,99.34,244954,2452,3,-5454.6276178299995,0.001,144940,631711.8171875,6716.598291015625
0.01,76048,99.34,245054,2453,3,-5419.877189969999,0.001,145040,605856.6984375,6697.687548828125
0.01,76080,99.34,245154,2454,3,-5452.452458709999,0.001,145140,576053.28828125,6636.94091796875
0.01,76103,99.34,245254,2455,3,-5462.59211205,0.001,145240,717663.8578125,6679.89599609375
0.0,76134,100.0,245354,2456,3,-5508.162395849999,0.001,145340,699323.3875,6765.12861328125
0.0,76163,100.0,245454,2457,3,-5509.08014305,0.001,145440,868261.694921875,6694.08212890625
0.0,76183,100.0,245554,2458,3,-5423.375134809999,0.001,145540,746292.428515625,6616.057568359375
0.0,76207,100.0,245654,2459,3,-5491.482428529998,0.001,145640,863496.43359375,6728.301953125
0.0,76239,100.0,245754,2460,3,-5502.578558829999,0.001,145740,790740.733984375,6670.69658203125
0.0,76266,100.0,245854,2461,3,-5524.338692709999,0.001,145840,775234.71796875,6721.299267578125
0.0,76284,100.0,245954,2462,3,-5572.492303759999,0.001,145940,649121.5875,6647.58759765625
0.0,76314,100.0,246054,2463,3,-5512.216324799999,0.001,146040,540024.909375,6694.358447265625
0.0,76338,100.0,246154,2464,3,-5569.321691090001,0.001,146140,827310.68203125,6692.00078125
0.0,76374,100.0,246254,2465,3,-5558.31063606,0.001,146240,753553.8296875,6720.777783203125
0.0,76404,100.0,246354,2466,3,-5602.39575841,0.001,146340,872926.80390625,6708.49296875
0.0,76430,100.0,246454,2467,3,-5593.08106485,0.001,146440,725655.61796875,6689.244482421875
0.0,76454,100.0,246554,2468,3,-5609.41729733,0.001,146540,606488.685546875,6703.328466796875
0.0,76482,100.0,246654,2469,3,-5623.6239167,0.001,146640,777988.50625,6706.60068359375
0.0,76507,100.0,246754,2470,3,-5614.530852700001,0.001,146740,771677.653125,6731.0771484375
0.0,76534,100.0,246854,2471,3,-5607.62156682,0.001,146840,788535.78984375,6697.69248046875
0.0,76559,100.0,246954,2472,3,-5596.847649039999,0.001,146940,585122.86328125,6739.101953125
0.0,76595,100.0,247054,2473,3,-5698.292680319999,0.001,147040,536112.81875,6789.179833984375
0.0,76615,100.0,247154,2474,3,-5766.714311569999,0.001,147140,665495.93984375,6650.330712890625
0.0,76637,100.0,247254,2475,3,-5785.152030209999,0.001,147240,584412.6140625,6650.70927734375
0.0,76659,100.0,247354,2476,3,-5753.30734741,0.001,147340,754233.787890625,6716.655419921875
0.0,76691,100.0,247454,2477,3,-5809.05331707,0.001,147440,766541.062890625,6720.234375
0.0,76716,100.0,247554,2478,3,-5804.739397650002,0.001,147540,776622.071875,6699.677880859375
0.0,76739,100.0,247654,2479,3,-5829.01371527,0.001,147640,1027942.4203125,6691.22802734375
0.0,76775,100.0,247754,2480,3,-5827.62190008,0.001,147740,764650.819140625,6703.155078125
0.0,76811,100.0,247854,2481,3,-5865.22334788,0.001,147840,729740.296484375,6722.353515625
0.0,76842,100.0,247954,2482,3,-5836.295972780001,0.001,147940,685583.0984375,6701.632373046875
0.0,76872,100.0,248054,2483,3,-5718.0286141000015,0.001,148040,786841.5609375,6713.41171875
0.0,76908,100.0,248154,2484,3,-5760.73171976,0.001,148140,594147.37421875,6639.30791015625
0.0,76936,100.0,248254,2485,3,-5775.092167680001,0.001,148240,948107.116015625,6699.276318359375
0.0,76966,100.0,248354,2486,3,-5839.79372744,0.001,148340,771679.1484375,6721.41005859375
0.0,76994,100.0,248454,2487,3,-5791.484318669998,0.001,148440,1007937.11015625,6645.114892578125
0.0,77020,100.0,248554,2488,3,-5751.695470039999,0.001,148540,657943.65859375,6697.5833984375
0.0,77043,100.0,248654,2489,3,-5700.813786309999,0.001,148640,393577.56796875,6751.29150390625
0.0,77068,100.0,248754,2490,3,-5682.41259858,0.001,148740,650329.985546875,6631.7330078125
0.0,77100,100.0,248854,2491,3,-5716.973623779999,0.001,148840,637615.1296875,6702.78447265625
0.0,77126,100.0,248954,2492,3,-5719.0427575,0.001,148940,816625.44765625,6688.361962890625
0.0,77151,100.0,249054,2493,3,-5728.85911929,0.001,149040,453379.3875,6659.096923828125
0.0,77184,100.0,249154,2494,3,-5726.5538991,0.001,149140,869864.19609375,6686.680712890625
0.0,77208,100.0,249254,2495,3,-5679.972241730001,0.001,149240,1011298.33046875,6734.748095703125
0.0,77235,100.0,249354,2496,3,-5675.480294010002,0.001,149340,741333.8234375,6741.25166015625
0.0,77263,100.0,249454,2497,3,-5660.066647410001,0.001,149440,789571.65703125,6654.891796875
0.0,77287,100.0,249554,2498,3,-5695.878236210002,0.001,149540,535839.776171875,6661.79384765625
0.0,77305,100.0,249654,2499,3,-5693.223163830001,0.001,149640,867947.1515625,6642.197509765625
0.0,77324,100.0,249754,2500,3,-5649.268460420001,0.001,149740,967338.132421875,6647.760009765625
0.0,77340,100.0,249854,2501,3,-5569.370046590002,0.001,149840,671291.189453125,6716.35009765625
0.0,77360,100.0,249954,2502,3,-5585.06440024,0.001,149940,868615.21328125,6634.597607421875
0.0,77381,100.0,250054,2503,3,-5571.47800902,0.001,150040,904265.89453125,6687.10908203125
0.0,77408,100.0,250154,2504,3,-5555.2019463100005,0.001,150140,839388.19453125,6636.423681640625
0.0,77428,100.0,250254,2505,3,-5560.656573609999,0.001,150240,610526.820703125,6738.339404296875
0.0,77447,100.0,250354,2506,3,-5505.565366339999,0.001,150340,796499.570703125,6687.24814453125
0.0,77468,100.0,250454,2507,3,-5535.192496109999,0.001,150440,891981.625,6675.00576171875
0.0,77499,100.0,250554,2508,3,-5547.5138320199985,0.001,150540,686287.533984375,6727.86865234375
0.0,77528,100.0,250654,2509,3,-5552.593039469998,0.001,150640,692651.0234375,6692.80791015625
0.0,77564,100.0,250754,2510,3,-5548.059915289998,0.001,150740,932158.01171875,6651.891455078125
0.0,77596,100.0,250854,2511,3,-5433.80148297,0.001,150840,527988.35546875,6767.052392578125
0.0,77624,100.0,250954,2512,3,-5463.391621899999,0.001,150940,421140.39765625,6776.625732421875
0.0,77648,100.0,251054,2513,3,-5456.95377974,0.001,151040,559518.9953125,6771.2166015625
0.0,77677,100.0,251154,2514,3,-5451.804119899999,0.001,151140,542860.58515625,6760.357421875
0.0,77703,100.0,251254,2515,3,-5457.5163551999985,0.001,151240,690163.804296875,6640.3708984375
0.0,77734,100.0,251354,2516,3,-5439.001330299999,0.001,151340,679614.46171875,6714.908740234375
0.0,77768,100.0,251454,2517,3,-5472.953263610001,0.001,151440,651511.5125,6763.33173828125
0.0,77791,100.0,251554,2518,3,-5470.340428530001,0.001,151540,818619.58125,6681.188232421875
0.0,77811,100.0,251654,2519,3,-5467.186165140001,0.001,151640,968963.659375,6618.768017578125
0.0,77829,100.0,251754,2520,3,-5476.10221925,0.001,151740,907922.01328125,6728.8806640625
0.0,77854,100.0,251854,2521,3,-5466.142965930001,0.001,151840,645136.005078125,6642.25966796875
0.0,77885,100.0,251954,2522,3,-5482.50181229,0.001,151940,909031.0125,6750.6193359375
0.0,77907,100.0,252054,2523,3,-5495.12441489,0.001,152040,538955.678125,6799.392529296875
0.0,77927,100.0,252154,2524,3,-5454.83913865,0.001,152140,759257.85625,6676.842529296875
0.0,77955,100.0,252254,2525,3,-5440.69483983,0.001,152240,660586.15,6694.124365234375
0.0,77979,100.0,252354,2526,3,-5407.871147500001,0.001,152340,616664.138671875,6729.63544921875
0.0,78014,100.0,252454,2527,3,-5439.714689889999,0.001,152440,631622.271484375,6717.601611328125
0.0,78036,100.0,252554,2528,3,-5415.26511595,0.001,152540,615249.249609375,6719.217919921875
0.0,78066,100.0,252654,2529,3,-5427.2933668000005,0.001,152640,803210.266796875,6720.201416015625
0.0,78102,100.0,252754,2530,3,-5351.43375481,0.001,152740,826070.126953125,6740.478955078125
0.0,78123,100.0,252854,2531,3,-5355.194567879999,0.001,152840,705736.23203125,6694.77744140625
0.0,78149,100.0,252954,2532,3,-5385.389236069999,0.001,152940,779462.15078125,6752.521337890625
0.0,78165,100.0,253054,2533,3,-5415.5970441399995,0.001,153040,422419.471875,6723.93701171875
0.0,78195,100.0,253154,2534,3,-5454.792023489999,0.001,153140,549905.522265625,6714.636572265625
0.0,78214,100.0,253254,2535,3,-5458.21142945,0.001,153240,777580.5265625,6728.31162109375
0.0,78243,100.0,253354,2536,3,-5487.73895369,0.001,153340,742081.332421875,6787.34931640625
0.0,78264,100.0,253454,2537,3,-5489.028010860001,0.001,153440,578891.3296875,6665.299365234375
0.0,78288,100.0,253554,2538,3,-5547.64877715,0.001,153540,880732.31171875,6745.412255859375
0.0,78311,100.0,253654,2539,3,-5580.57937177,0.001,153640,539763.06796875,6747.653125
0.0,78334,100.0,253754,2540,3,-5600.679550909998,0.001,153740,658353.430078125,6650.51806640625
0.0,78356,100.0,253854,2541,3,-5645.1484194800005,0.001,153840,905543.01796875,6746.12978515625
0.0,78377,100.0,253954,2542,3,-5600.905914580001,0.001,153940,688475.03828125,6759.1201171875
0.0,78410,100.0,254054,2543,3,-5594.23213247,0.001,154040,831228.5125,6642.545361328125
0.0,78438,100.0,254154,2544,3,-5600.329459480002,0.001,154140,533923.816796875,6778.2830078125
0.0,78468,100.0,254254,2545,3,-5588.401884800001,0.001,154240,855665.1515625,6680.37275390625
0.0,78494,100.0,254354,2546,3,-5559.013794870002,0.001,154340,1081310.9578125,6719.69462890625
0.0,78519,100.0,254454,2547,3,-5524.911241900001,0.001,154440,509299.469140625,6757.6771484375
0.0,78548,100.0,254554,2548,3,-5524.508479890001,0.001,154540,530956.72734375,6731.284619140625
0.0,78581,100.0,254654,2549,3,-5536.783148890001,0.001,154640,930912.14609375,6637.951171875
0.0,78614,100.0,254754,2550,3,-5558.063698510002,0.001,154740,664117.958984375,6796.494482421875
0.0,78632,100.0,254854,2551,3,-5584.29828137,0.001,154840,1002583.68671875,6646.990234375
0.0,78661,100.0,254954,2552,3,-5634.83685498,0.001,154940,575727.75,6778.22041015625
0.0,78682,100.0,255054,2553,3,-5646.376854809999,0.001,155040,877220.7265625,6646.78173828125
0.0,78704,100.0,255154,2554,3,-5666.026708339999,0.001,155140,617633.540234375,6760.187646484375
0.0,78726,100.0,255254,2555,3,-5692.734799779999,0.001,155240,704334.821875,6762.1501953125
0.0,78753,100.0,255354,2556,3,-5684.38884395,0.001,155340,951685.6125,6775.0537109375
0.0,78776,100.0,255454,2557,3,-5700.600360419998,0.001,155440,672946.934375,6806.3220703125
0.0,78806,100.0,255554,2558,3,-5700.221149369999,0.001,155540,440970.063671875,6672.434765625
0.0,78832,100.0,255654,2559,3,-5614.757985699998,0.001,155640,1107927.471875,6732.9314453125
0.0,78860,100.0,255754,2560,3,-5621.773939719998,0.001,155740,789366.564453125,6778.133349609375
0.0,78890,100.0,255854,2561,3,-5656.899501909999,0.001,155840,585930.078515625,6782.9818359375
0.0,78915,100.0,255954,2562,3,-5645.2201107599985,0.001,155940,671924.109765625,6796.169677734375
0.0,78939,100.0,256054,2563,3,-5681.36785524,0.001,156040,547281.55390625,6784.062744140625
0.0,78968,100.0,256154,2564,3,-5689.98536588,0.001,156140,787672.291796875,6773.983349609375
0.0,78993,100.0,256254,2565,3,-5711.82968993,0.001,156240,789309.24921875,6634.61796875
0.0,79025,100.0,256354,2566,3,-5665.977868299999,0.001,156340,947316.2234375,6756.985498046875
0.0,79057,100.0,256454,2567,3,-5675.981625009998,0.001,156440,467930.8734375,6757.016162109375
0.0,79085,100.0,256554,2568,3,-5678.7670267799995,0.001,156540,546671.26875,6858.501025390625
0.0,79102,100.0,256654,2569,3,-5651.648166120001,0.001,156640,683452.9734375,6771.553955078125
0.0,79133,100.0,256754,2570,3,-5678.483889380001,0.001,156740,594240.81328125,6802.336572265625
0.0,79161,100.0,256854,2571,3,-5659.33962816,0.001,156840,803791.969140625,6658.23466796875
0.0,79180,100.0,256954,2572,3,-5668.5996989099995,0.001,156940,893053.00390625,6674.965869140625
0.0,79202,100.0,257054,2573,3,-5560.604572489999,0.001,157040,685948.51328125,6688.24501953125
0.0,79227,100.0,257154,2574,3,-5519.480655329998,0.001,157140,653403.190234375,6762.537255859375
0.0,79243,100.0,257254,2575,3,-5483.168771089999,0.001,157240,856675.146875,6796.5515625
0.0,79260,100.0,257354,2576,3,-5530.45174271,0.001,157340,644655.8359375,6692.591162109375
0.0,79280,100.0,257454,2577,3,-5476.171931869999,0.001,157440,565169.2703125,6680.84970703125
0.0,79303,100.0,257554,2578,3,-5448.3155685599995,0.001,157540,848508.503125,6777.097216796875
0.0,79328,100.0,257654,2579,3,-5366.40930065,0.001,157640,687806.9234375,6791.11357421875
0.0,79351,100.0,257754,2580,3,-5359.55326389,0.001,157740,882416.93203125,6845.234228515625
0.0,79371,100.0,257854,2581,3,-5326.56995083,0.001,157840,783763.9375,6594.048046875
0.0,79404,100.0,257954,2582,3,-5331.94743556,0.001,157940,646042.74609375,6731.984375
0.0,79430,100.0,258054,2583,3,-5412.930177389999,0.001,158040,907359.10859375,6768.51845703125
0.0,79459,100.0,258154,2584,3,-5451.475838519999,0.001,158140,896284.33203125,6752.445166015625
0.0,79490,100.0,258254,2585,3,-5497.95370159,0.001,158240,431033.390625,6778.169775390625
0.0,79521,100.0,258354,2586,3,-5553.358595939999,0.001,158340,659670.27421875,6774.005810546875
0.0,79542,100.0,258454,2587,3,-5572.008780139998,0.001,158440,956105.28046875,6694.24755859375
0.0,79563,100.0,258554,2588,3,-5609.356030879999,0.001,158540,574941.6171875,6740.790185546875
0.0,79581,100.0,258654,2589,3,-5595.505194599999,0.001,158640,730033.46875,6685.640283203125
0.0,79608,100.0,258754,2590,3,-5599.870010589999,0.001,158740,556386.1234375,6782.275
0.0,79626,100.0,258854,2591,3,-5580.8559307,0.001,158840,631638.5296875,6732.311962890625
0.0,79648,100.0,258954,2592,3,-5635.73652419,0.001,158940,898888.54609375,6686.086669921875
0.0,79673,100.0,259054,2593,3,-5589.340038119999,0.001,159040,699659.328125,6752.360498046875
0.0,79706,100.0,259154,2594,3,-5607.22293675,0.001,159140,685385.13984375,6760.96103515625
0.0,79737,100.0,259254,2595,3,-5659.07705036,0.001,159240,504059.04765625,6780.380615234375
0.0,79761,100.0,259354,2596,3,-5623.48635767,0.001,159340,638300.168359375,6729.787744140625
0.0,79783,100.0,259454,2597,3,-5584.75712146,0.001,159440,587695.634765625,6769.2494140625
0.0,79808,100.0,259554,2598,3,-5551.251588210001,0.001,159540,828054.04296875,6715.87509765625
0.0,79833,100.0,259654,2599,3,-5554.75529979,0.001,159640,674257.730859375,6756.976025390625
0.0,79854,100.0,259754,2600,3,-5554.278218129999,0.001,159740,592557.49609375,6783.50185546875
0.0,79879,100.0,259854,2601,3,-5604.03868392,0.001,159840,652973.25,6824.78076171875
0.0,79906,100.0,259954,2602,3,-5622.20940008,0.001,159940,423424.041015625,6801.047021484375
0.0,79933,100.0,260054,2603,3,-5624.49432487,0.001,160040,731093.72578125,6802.730322265625
0.0,79962,100.0,260154,2604,3,-5664.681811289999,0.001,160140,1101714.53046875,6660.675
0.0,79982,100.0,260254,2605,3,-5655.6005122199995,0.001,160240,741102.82421875,6737.48837890625
0.0,79999,100.0,260354,2606,3,-5651.989692469998,0.001,160340,853323.97109375,6765.269775390625
0.0,80023,100.0,260454,2607,3,-5619.547954339999,0.001,160440,788535.73828125,6820.3166015625
0.0,80042,100.0,260554,2608,3,-5554.059072519998,0.001,160540,773798.610546875,6764.367578125
0.0,80066,100.0,260654,2609,3,-5543.475662139998,0.001,160640,794398.7109375,6753.97802734375
0.01,80079,99.61,260715,2610,3,-5512.067437539999,0.001,160700,753899.099609375,6759.06513671875
0.01,80106,99.61,260815,2611,3,-5483.38794553,0.001,160800,882316.53046875,6750.338623046875
0.01,80137,99.61,260915,2612,3,-5492.26763632,0.001,160900,466987.612890625,6726.951416015625
0.01,80159,99.61,261015,2613,3,-5501.775262549999,0.001,161000,643039.559765625,6750.71357421875
0.01,80186,99.61,261115,2614,3,-5509.737502079999,0.001,161100,445740.43125,6789.50947265625
0.01,80209,99.61,261215,2615,3,-5580.988667809999,0.001,161200,861261.99765625,6748.394775390625
0.01,80236,99.61,261315,2616,3,-5642.536578939999,0.001,161300,629440.23515625,6734.51025390625
0.01,80269,99.61,261415,2617,3,-5622.502552800001,0.001,161400,954938.746875,6659.209912109375
0.01,80293,99.61,261515,2618,3,-5636.85443053,0.001,161500,1072922.78515625,6767.006103515625
0.01,80313,99.61,261615,2619,3,-5644.604879380001,0.001,161600,555084.2984375,6738.33662109375
0.01,80339,99.61,261715,2620,3,-5663.05317534,0.001,161700,795385.128515625,6711.47744140625
0.01,80365,99.61,261815,2621,3,-5673.506308970001,0.001,161800,745888.48046875,6715.06181640625
0.01,80386,99.61,261915,2622,3,-5648.45522165,0.001,161900,714727.609375,6755.90966796875
0.01,80412,99.61,262015,2623,3,-5633.71581328,0.001,162000,874370.0046875,6764.865673828125
0.01,80436,99.61,262115,2624,3,-5650.374192339999,0.001,162100,910405.6328125,6733.225537109375
0.01,80451,99.61,262215,2625,3,-5634.773172069999,0.001,162200,715369.0265625,6742.57587890625
0.01,80473,99.61,262315,2626,3,-5610.15473429,0.001,162300,797301.9984375,6678.437353515625
0.01,80502,99.61,262415,2627,3,-5582.638958109999,0.001,162400,792188.651953125,6671.623876953125
0.01,80520,99.61,262515,2628,3,-5529.78146846,0.001,162500,1052413.65859375,6654.259912109375
0.01,80545,99.61,262615,2629,3,-5481.895167380001,0.001,162600,616981.6,6790.997705078125
0.01,80579,99.61,262715,2630,3,-5583.12797436,0.001,162700,675320.14609375,6758.3142578125
0.01,80600,99.61,262815,2631,3,-5564.30853941,0.001,162800,690674.70390625,6772.01083984375
0.01,80626,99.61,262915,2632,3,-5572.22577098,0.001,162900,641512.985546875,6838.22138671875
0.01,80640,99.61,263015,2633,3,-5588.277829909999,0.001,163000,612303.526953125,6746.376611328125
0.01,80660,99.61,263115,2634,3,-5630.993132159999,0.001,163100,812621.16875,6761.459033203125
0.01,80687,99.61,263215,2635,3,-5610.209281890001,0.001,163200,664324.523828125,6772.169775390625
0.01,80713,99.61,263315,2636,3,-5588.878464860001,0.001,163300,607212.19453125,6737.262841796875
0.01,80736,99.61,263415,2637,3,-5590.459534530001,0.001,163400,806942.7671875,6755.231689453125
0.01,80761,99.61,263515,2638,3,-5561.86856151,0.001,163500,715158.441015625,6676.241748046875
0.01,80791,99.61,263615,2639,3,-5511.467996179999,0.001,163600,738688.659375,6735.5267578125
0.01,80819,99.61,263715,2640,3,-5479.37190357,0.001,163700,693796.26640625,6775.596533203125
0.01,80852,99.61,263815,2641,3,-5526.62679565,0.001,163800,806266.67421875,6795.675732421875
0.01,80866,99.61,263915,2642,3,-5552.392256249999,0.001,163900,869630.482421875,6692.583251953125
0.01,80881,99.61,264015,2643,3,-5547.58602569,0.001,164000,727109.28515625,6813.9455078125
0.01,80908,99.61,264115,2644,3,-5531.039983680001,0.001,164100,736816.595703125,6758.92412109375
0.01,80922,99.61,264215,2645,3,-5509.201713959999,0.001,164200,665469.7921875,6790.493798828125
0.01,80960,99.61,264315,2646,3,-5591.76519034,0.001,164300,685941.844140625,6788.732080078125
0.01,80988,99.61,264415,2647,3,-5637.249559050001,0.001,164400,740072.66796875,6820.517578125
0.01,81015,99.61,264515,2648,3,-5690.244952420001,0.001,164500,658243.7984375,6887.062451171875
0.01,81040,99.61,264615,2649,3,-5627.663096970001,0.001,164600,575282.109765625,6748.9767578125
0.01,81066,99.61,264715,2650,3,-5584.9946082000015,0.001,164700,1210012.6515625,6766.929052734375
0.01,81087,99.61,264815,2651,3,-5581.718081560001,0.001,164800,612612.90859375,6759.377490234375
0.01,81113,99.61,264915,2652,3,-5506.033695030001,0.001,164900,928811.921875,6765.71748046875
0.01,81136,99.61,265015,2653,3,-5472.880899940001,0.001,165000,596641.84921875,6774.452197265625
0.01,81161,99.61,265115,2654,3,-5458.154257550001,0.001,165100,832609.916015625,6800.489306640625
0.01,81192,99.61,265215,2655,3,-5420.488360979999,0.001,165200,948529.13203125,6798.267919921875
0.01,81212,99.61,265315,2656,3,-5424.4388213600005,0.001,165300,819608.356640625,6792.434033203125
0.01,81234,99.61,265415,2657,3,-5441.14971488,0.001,165400,888335.363671875,6808.269482421875
0.01,81260,99.61,265515,2658,3,-5463.06249603,0.001,165500,647194.259375,6717.525048828125
0.01,81288,99.61,265615,2659,3,-5474.96232934,0.001,165600,582362.33125,6696.589453125
0.01,81313,99.61,265715,2660,3,-5482.44964131,0.001,165700,464267.386328125,6864.479052734375
0.01,81336,99.61,265815,2661,3,-5408.19356581,0.001,165800,435385.2828125,6807.77109375
0.01,81359,99.61,265915,2662,3,-5424.999936650001,0.001,165900,709024.64375,6819.800244140625
0.01,81382,99.61,266015,2663,3,-5398.39773579,0.001,166000,733497.253515625,6764.44326171875
0.01,81405,99.61,266115,2664,3,-5344.901170300001,0.001,166100,1191812.56953125,6653.262890625
0.01,81426,99.61,266215,2665,3,-5310.69191244,0.001,166200,969773.83359375,6780.173779296875
0.01,81443,99.61,266315,2666,3,-5324.28801529,0.001,166300,636410.432421875,6799.5923828125
0.01,81466,99.61,266415,2667,3,-5347.598224730001,0.001,166400,622471.22890625,6761.340673828125
0.01,81492,99.61,266515,2668,3,-5322.20984365,0.001,166500,682495.85234375,6794.9314453125
0.01,81512,99.61,266615,2669,3,-5346.744035610001,0.001,166600,743595.776171875,6866.54296875
0.01,81538,99.61,266715,2670,3,-5333.62843857,0.001,166700,799891.3109375,6731.20234375
0.01,81564,99.61,266815,2671,3,-5359.166434909999,0.001,166800,844821.09453125,6848.985595703125
0.01,81579,99.61,266915,2672,3,-5335.23491347,0.001,166900,828401.83984375,6722.186181640625
0.01,81598,99.61,267015,2673,3,-5321.110726380001,0.001,167000,639838.280859375,6845.080810546875
0.01,81632,99.61,267115,2674,3,-5348.24097941,0.001,167100,666714.665625,6769.563232421875
0.01,81659,99.61,267215,2675,3,-5427.42683757,0.001,167200,705015.371484375,6763.452294921875
0.01,81677,99.61,267315,2676,3,-5432.6435273199995,0.001,167300,939690.46171875,6738.29404296875
0.01,81708,99.61,267415,2677,3,-5490.60741601,0.001,167400,702095.53359375,6835.86513671875
0.01,81725,99.61,267515,2678,3,-5478.98383285,0.001,167500,691630.23359375,6785.86142578125
0.01,81751,99.61,267615,2679,3,-5524.314353400001,0.001,167600,622409.06796875,6714.53486328125
0.01,81781,99.61,267715,2680,3,-5533.410451,0.001,167700,621569.637890625,6889.613330078125
0.01,81808,99.61,267815,2681,3,-5566.35277628,0.001,167800,389674.668359375,6848.9517578125
0.01,81829,99.61,267915,2682,3,-5563.960791610001,0.001,167900,678028.573828125,6751.9517578125
0.01,81854,99.61,268015,2683,3,-5494.531453320001,0.001,168000,736874.0515625,6759.5298828125
0.01,81881,99.61,268115,2684,3,-5441.986768219999,0.001,168100,757999.16484375,6731.145458984375
0.01,81910,99.61,268215,2685,3,-5419.78233791,0.001,168200,803768.5,6716.607080078125
0.01,81936,99.61,268315,2686,3,-5339.29660124,0.001,168300,487926.013671875,6781.997509765625
0.01,81962,99.61,268415,2687,3,-5364.596620019999,0.001,168400,868317.968359375,6779.830712890625
0.01,81987,99.61,268515,2688,3,-5329.6845434199995,0.001,168500,463333.071484375,6711.564013671875
0.01,82012,99.61,268615,2689,3,-5401.57441992,0.001,168600,887396.25703125,6693.47587890625
0.01,82032,99.61,268715,2690,3,-5388.9821138,0.001,168700,739115.4921875,6688.2662109375
0.01,82062,99.61,268815,2691,3,-5375.72595364,0.001,168800,675662.85390625,6643.30380859375
0.01,82082,99.61,268915,2692,3,-5325.654169390002,0.001,168900,744172.840625,6766.20498046875
0.01,82099,99.61,269015,2693,3,-5338.638624170001,0.001,169000,1022289.72890625,6760.865234375
0.01,82128,99.61,269115,2694,3,-5298.578220299999,0.001,169100,652118.583984375,6773.018359375
0.01,82154,99.61,269215,2695,3,-5249.90522967,0.001,169200,857101.07734375,6701.046875
0.01,82172,99.61,269315,2696,3,-5335.55288054,0.001,169300,699467.24765625,6709.306640625
0.01,82207,99.61,269415,2697,3,-5358.752925749998,0.001,169400,712651.15078125,6796.56962890625
0.01,82232,99.61,269515,2698,3,-5370.17686899,0.001,169500,704043.14609375,6770.553173828125
0.01,82258,99.61,269615,2699,3,-5408.0811482300005,0.001,169600,572621.08671875,6777.304638671875
0.01,82286,99.61,269715,2700,3,-5459.619790979999,0.001,169700,680338.86484375,6774.5740234375
0.01,82319,99.61,269815,2701,3,-5463.0625483,0.001,169800,822031.7671875,6716.708837890625
0.01,82351,99.61,269915,2702,3,-5417.8276033600005,0.001,169900,589189.283203125,6740.54609375
0.01,82373,99.61,270015,2703,3,-5425.270216210001,0.001,170000,738200.03125,6789.551904296875
0.01,82403,99.61,270115,2704,3,-5478.119464120001,0.001,170100,477751.78984375,6809.5947265625
0.01,82420,99.61,270215,2705,3,-5464.93240815,0.001,170200,818421.896875,6728.93134765625
